row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,cluster,true_label
14030,hours-per-week,0,,,0.005966081392935529,0.8914836186383044,3,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,50.0,0.8928571428571429,-1.0,55.0,5.0,4.02535169073515,1.791759469228055,12.0,201.0,183.0,0,0
5803,hours-per-week,1,,,0.9771919729968008,0.8010850865373489,2,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,1.0,0.024390243902439025,0.0,40.0,40.0,3.713572066704308,3.713572066704308,12.0,143.0,16.0,0,0
18848,age,1,,,0.6991237214078554,0.9821529118246316,1,0,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,3.0,0.05555555555555555,-1.0,53.0,50.0,3.9889840465642745,3.9318256327243257,0.0,238.0,228.0,0,1
1517,education-num,1,,,0.6230526055656886,0.9959061706837842,3,1,0.569224777782722,0.0,0.6738383576767208,0.3,0,0,2.0,0.16666666666666666,1.0,11.0,13.0,2.4849066497880004,2.6390573296152584,4.0,3.0,13.0,0,1
18655,age,0,,,0.0,0.0,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,531.0,8.85,1.0,59.0,590.0,4.0943445622221,6.3818160174060985,0.0,268.0,270.0,0,0
15051,age,1,,,0.8209983942548418,0.9961594873546675,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,7.0,0.28,1.0,24.0,31.0,3.2188758248682006,3.4657359027997265,0.0,93.0,124.0,0,1
19083,hours-per-week,0,,,0.0,0.0,3,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,450.0,8.823529411764707,1.0,50.0,500.0,3.9318256327243257,6.2166061010848646,12.0,185.0,187.0,0,0
13905,age,1,,,0.9220253172732213,0.9749237115510647,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,6.0,0.14285714285714285,-1.0,41.0,35.0,3.7376696182833684,3.58351893845611,0.0,178.0,149.0,0,1
56,hours-per-week,1,,,0.9771919729968008,0.9380178841079946,3,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,7.0,0.20588235294117646,1.0,33.0,40.0,3.5263605246161616,3.713572066704308,12.0,116.0,143.0,0,1
12574,age,1,,,0.9220253172732213,0.9736811927540454,1,0,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,3.0,0.09090909090909091,1.0,32.0,35.0,3.4965075614664802,3.58351893845611,0.0,128.0,149.0,0,1
8614,hours-per-week,1,,,0.6996988611099821,0.6115151690091849,3,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,10.0,0.47619047619047616,1.0,20.0,30.0,3.044522437723423,3.4339872044851463,12.0,72.0,105.0,0,1
1580,hours-per-week,0,,,0.0,0.7810600952491625,2,0,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,36.0,0.8780487804878049,-1.0,40.0,4.0,3.713572066704308,1.6094379124341003,12.0,143.0,142.0,0,0
7784,hours-per-week,1,,,0.6996988611099821,0.9807378655227922,2,0,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,10.0,0.47619047619047616,1.0,20.0,30.0,3.044522437723423,3.4339872044851463,12.0,72.0,105.0,0,1
6932,age,0,,,0.0,0.7121874641086161,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,100.0,5.0,1.0,19.0,119.0,2.995732273553991,4.787491742782046,0.0,66.0,54.0,0,0
17555,age,0,,,0.04244872178838832,0.9055685714265319,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,9.0,0.1323529411764706,1.0,67.0,76.0,4.219507705176107,4.343805421853684,0.0,299.0,319.0,0,0
7111,age,0,,,0.0,0.7040546138008534,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,36.0,0.7346938775510204,1.0,48.0,84.0,3.8918202981106265,4.442651256490317,0.0,216.0,335.0,0,0
15155,hours-per-week,0,,,0.0,0.0,3,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,540.0,8.852459016393443,1.0,60.0,600.0,4.110873864173311,6.398594934535208,12.0,222.0,224.0,0,0
2507,age,1,,,0.6486102598986656,0.9179937593967251,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,27.0,1.0384615384615385,1.0,25.0,52.0,3.258096538021482,3.970291913552122,0.0,97.0,234.0,0,0
4413,education-num,1,,,0.9843004727913951,0.9672493654702732,3,1,0.569224777782722,0.0,0.6738383576767208,0.3,0,0,1.0,0.1,1.0,9.0,10.0,2.302585092994046,2.3978952727983707,4.0,52.0,1.0,0,1
17458,age,1,,,0.9220253172732213,0.9846379494186702,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,7.0,0.16279069767441862,-1.0,42.0,35.0,3.7612001156935624,3.58351893845611,0.0,182.0,149.0,0,1
10093,age,0,,,0.3707862215981218,0.98689707450416,2,0,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,8.0,0.1111111111111111,-1.0,71.0,63.0,4.276666119016055,4.1588830833596715,0.0,311.0,282.0,0,1
11736,hours-per-week,1,,,0.6065683591729714,0.9973300011615751,2,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,5.0,0.09803921568627451,1.0,50.0,55.0,3.9318256327243257,4.02535169073515,12.0,185.0,201.0,0,1
3686,age,1,,,0.9516910289538042,0.9475882980166397,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,8.0,0.16326530612244897,-1.0,48.0,40.0,3.8918202981106265,3.713572066704308,0.0,216.0,175.0,0,1
8659,age,1,,,0.4212996831073116,0.9893821120981986,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,1.0,0.015873015873015872,-1.0,62.0,61.0,4.143134726391533,4.127134385045092,0.0,278.0,275.0,0,0
12052,education-num,1,,,0.6230526055656886,0.9890831218234244,3,1,0.569224777782722,0.0,0.6738383576767208,0.3,0,0,2.0,0.16666666666666666,1.0,11.0,13.0,2.4849066497880004,2.6390573296152584,4.0,3.0,13.0,0,1
17537,age,1,,,0.4465564138619065,0.9586580109355392,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,9.0,0.12857142857142856,-1.0,69.0,60.0,4.248495242049359,4.110873864173311,0.0,305.0,273.0,0,1
306,age,0,,,0.0929621832975781,0.8045856801051436,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,27.0,0.5625,1.0,47.0,74.0,3.871201010907891,4.31748811353631,0.0,212.0,317.0,0,0
1574,age,0,,,0.0,0.0,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,351.0,8.775,1.0,39.0,390.0,3.6888794541139363,5.968707559985366,0.0,168.0,171.0,0,0
