chunk_id,chunk_time_sec,llm_time_sec
0,2.7206807729962748,2.7195233929960523
1,3.1934244419971947,3.1921323190035764
2,0.9167865630006418,0.9155607300053816
3,4.531490769004449,4.529867678007577
4,5.260961898995447,5.259395333996508
5,3.8996110489970306,3.8980664359987713
6,4.682695484996657,4.681154297999456
7,3.2077478139981395,3.2062655560002895
8,3.255494427998201,3.254012009012513
9,2.621794594990206,2.620182479993673
10,4.534923261002405,4.533400720989448
11,4.778771525001503,4.777597769993008
12,2.4939340429991717,2.493217736002407
13,2.0774139249988366,2.076768475002609
14,5.1089365299994824,5.108229265999398
15,5.985887568007456,5.985170329993707
16,5.15214198200556,5.151413867002702
17,7.180853579993709,7.180114129005233
18,3.4069403920002514,3.4062233839940745
19,1.6161139120085863,1.6154603579925606
20,6.039014943991788,6.038267731011729
21,5.078705206004088,5.077993896993576
22,2.677683216999867,2.6770026150043122
23,6.3164844709972385,6.315801795004518
24,6.308857921001618,6.307677346994751
25,7.2248505689931335,7.223617045005085
26,4.014607307006372,4.013887183988118
27,2.1644690859975526,2.1637405319925165
28,0.8366936379898107,0.8356261640001321
29,1.5331026860076236,1.531598927002051
30,3.35509387399361,3.3535291040025186
31,7.700816655997187,7.699125356011791
32,4.003522068000166,4.001896656001918
33,2.2195225129980827,2.21791668998776
34,1.9056026539910818,1.9039923939999426
35,5.245604209994781,5.243886388998362
36,6.405431192994001,6.403824930006522
37,5.7858393030037405,5.784209263991215
38,9.468467251004768,9.466755658999318
39,8.365800287996535,8.364065702000516
40,6.527660576000926,6.525972971008741
41,1.6883675050048623,1.6866776859969832
42,3.8223548979876796,3.820705510006519
43,4.058018710988108,4.056792658011545
44,3.387719571997877,3.3869698560010875
45,5.741020989997196,5.740248728994629
46,3.3420990830054507,3.3409489250043407
47,3.6562689099955605,3.6546931920020143
48,4.717276153998682,4.715664952993393
49,8.071254099006183,8.06963669898687
50,3.306703109003138,3.3051211520069046
51,3.9706079270108603,3.9690461690042866
52,4.6517951550049474,4.65023568100878
53,5.587291281000944,5.585671616994659
54,4.6310316960007185,4.629446074002772
55,5.774180983004044,5.772578255011467
56,1.273783380005625,1.2721330789936474
57,2.6970760410040384,2.6955781199940247
58,3.240484470996307,3.2389441349951085
59,3.121301790000871,3.1198038490110775
60,6.598098157002823,6.596528638008749
61,5.2925211819965625,5.290904333000071
62,5.187243028005469,5.185477513994556
63,5.321133966994239,5.319550517000607
64,4.925634131999686,4.924117103000754
65,4.465623415992013,4.46415131399408
66,4.495169043002534,4.4940212270012125
67,4.683785453991732,4.683057590998942
68,2.9754128729982767,2.974750307999784
69,3.5857064239971805,3.5850180700072087
70,4.772479291001218,4.771731056011049
71,3.9438001490052557,3.9426792140002362
72,6.399022559999139,6.397869027001434
73,4.668122647010023,4.667424507992109
74,4.1267244719929295,4.126020554991555
75,3.430107826992753,3.4289294649934163
76,6.109440292988438,6.107809852997889
77,3.147577816998819,3.1460692999971798
78,4.4716526420088485,4.4700708059972385
79,10.963596794012119,10.961842678007088
80,8.183184341993183,8.181594302004669
81,7.612136640003882,7.610539931003586
82,5.888875399003155,5.887285580000025
83,5.2024408420111286,5.200830521003809
84,5.407852638993063,5.406266134988982
85,4.173610729994834,4.17197563299851
86,1.5137044680013787,1.5122385249997023
87,3.913156004011398,3.9116812879947247
88,3.338925810006913,3.3373607880057534
89,5.367690579005284,5.366087239002809
90,4.435981669012108,4.434416656993562
91,2.7800273100001505,2.7784332540031755
92,4.792094805990928,4.790450745000271
93,6.435695911000948,6.434053682998638
94,4.799129855004139,4.797929401000147
95,5.238449540003785,5.237697420991026
96,4.081765020004241,4.081031868001446
97,3.9972989600064466,3.9965977569954703
98,2.8099658269929932,2.8095658060046844
