row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,cluster,true_label
11,age,1,,,0.6900069216917979,0.5123709448773355,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,10.0,0.2702702702702703,-1.0,36.0,26.0,3.6109179126442243,3.295836866004329,0.0,27.0,16.0,0,0
42,age,1,,,0.5927588094103804,0.6353634365254854,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.3783783783783784,-1.0,36.0,22.0,3.6109179126442243,3.1354942159291497,0.0,27.0,12.0,0,0
81,age,1,,,0.9574392304656965,0.9956590885300651,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.5833333333333334,1.0,23.0,37.0,3.1780538303479458,3.6375861597263857,0.0,13.0,28.0,0,1
90,age,0,,,0.19163978707189921,0.0,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,13.0,0.21666666666666667,1.0,59.0,72.0,4.0943445622221,4.290459441148391,0.0,52.0,67.0,0,0
162,age,1,,,0.9331272023953421,0.739545311803918,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.6086956521739131,1.0,22.0,36.0,3.1354942159291497,3.6109179126442243,0.0,12.0,27.0,0,1
214,age,1,,,0.9574392304656965,0.955143914810675,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.5833333333333334,1.0,23.0,37.0,3.1780538303479458,3.6375861597263857,0.0,13.0,28.0,0,1
217,age,0,,,0.32532650063648194,0.6440452594653547,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,10.0,0.45454545454545453,-1.0,21.0,11.0,3.091042453358316,2.4849066497880004,0.0,11.0,1.0,0,0
270,age,1,,,0.9939367133935947,0.9319923869710233,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.5384615384615384,1.0,25.0,39.0,3.258096538021482,3.6888794541139363,0.0,15.0,30.0,0,1
294,age,1,,,0.9574392304656965,0.9262045050111098,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.5833333333333334,1.0,23.0,37.0,3.1780538303479458,3.6375861597263857,0.0,13.0,28.0,0,1
363,age,1,,,0.568446781340026,0.8350453641424814,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,8.0,0.26666666666666666,-1.0,29.0,21.0,3.4011973816621555,3.091042453358316,0.0,19.0,11.0,0,0
403,age,1,,,0.9453126572528859,0.9667196787305006,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.5,1.0,27.0,41.0,3.332204510175204,3.7376696182833684,0.0,17.0,33.0,0,1
415,age,1,,,0.4347600677754434,0.602083115255986,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,12.0,0.23529411764705882,1.0,50.0,62.0,3.9318256327243257,4.143134726391533,0.0,43.0,56.0,0,0
444,age,0,,,0.17945433221435536,0.5499921776167696,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,13.0,0.6842105263157895,-1.0,18.0,5.0,2.9444389791664403,1.791759469228055,0.0,8.0,42.0,0,0
454,age,1,,,0.9817512585360508,0.9233105640311535,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.56,1.0,24.0,38.0,3.2188758248682006,3.6635616461296463,0.0,14.0,29.0,0,1
471,age,1,,,0.9210006291825314,0.6122119086858337,3,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.4827586206896552,1.0,28.0,42.0,3.367295829986474,3.7612001156935624,0.0,18.0,34.0,0,1
548,age,1,,,0.9088151743249877,0.8596438624721116,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.6363636363636364,1.0,21.0,35.0,3.091042453358316,3.58351893845611,0.0,11.0,26.0,0,1
619,age,1,,,0.5563202081272154,0.5919543218261383,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,12.0,0.2608695652173913,1.0,45.0,57.0,3.828641396489095,4.060443010546419,0.0,37.0,50.0,0,0
707,age,0,,,0.4711986690586083,0.3054541648104482,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,9.0,0.3333333333333333,-1.0,26.0,17.0,3.295836866004329,2.8903717578961645,0.0,16.0,7.0,0,0
710,age,1,,,0.9817512585360508,0.9146287410912843,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.56,1.0,24.0,38.0,3.2188758248682006,3.6635616461296463,0.0,14.0,29.0,0,1
752,age,0,,,0.27670244449577297,0.4979012399775533,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.5833333333333334,-1.0,23.0,9.0,3.1780538303479458,2.302585092994046,0.0,13.0,86.0,0,0
760,age,0,,,0.4468866409882539,0.7728256330734175,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.45161290322580644,-1.0,30.0,16.0,3.4339872044851463,2.833213344056216,0.0,21.0,6.0,0,0
953,age,0,,,0.30101447256612746,0.7872953379731998,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,9.0,0.45,-1.0,19.0,10.0,2.995732273553991,2.3978952727983707,0.0,9.0,0.0,0,0
1041,age,1,,,0.7386309778325069,0.22587078786164527,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,9.0,0.23684210526315788,-1.0,37.0,28.0,3.6375861597263857,3.367295829986474,0.0,28.0,18.0,0,0
1076,age,1,,,0.568446781340026,0.6599619348551153,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,12.0,0.35294117647058826,-1.0,33.0,21.0,3.5263605246161616,3.091042453358316,0.0,24.0,11.0,0,0
1137,age,1,,,0.9817512585360508,0.9942121180400872,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.56,1.0,24.0,38.0,3.2188758248682006,3.6635616461296463,0.0,14.0,29.0,0,1
1188,age,1,,,0.8723765730418227,0.9985530295100216,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.45161290322580644,1.0,30.0,44.0,3.4339872044851463,3.8066624897703196,0.0,21.0,36.0,0,1
1259,age,1,,,0.9088151743249877,0.9464620918708052,3,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.6363636363636364,1.0,21.0,35.0,3.091042453358316,3.58351893845611,0.0,11.0,26.0,0,1
1261,age,1,,,0.5806322361975698,0.36767389587951216,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.32558139534883723,1.0,42.0,56.0,3.7612001156935624,4.04305126783455,0.0,34.0,49.0,0,0
