chunk_idx,chunk_time_sec,llm_time_sec
0,8.944785231724381,8.943058824632317
1,5.058123195078224,5.057501740287989
2,7.71397619927302,7.713146461639553
3,4.975281247869134,4.974146360065788
4,9.680112158879638,9.679342020303011
5,1.9583037188276649,1.9572123680263758
6,8.258214190136641,8.257012642920017
7,9.47544296598062,9.4743677880615
8,9.44745617825538,9.446390755008906
9,9.441836453974247,9.440738181583583
10,9.780221725348383,9.779088621027768
11,1.963163096923381,1.9620168032124639
12,9.465431783348322,9.464448484126478
13,9.689678750000894,9.688592627178878
14,4.283288208767772,4.282075394876301
15,3.602260251995176,3.6011435128748417
16,3.8283827789127827,3.8272647270932794
17,3.499805570114404,3.4986503715626895
18,8.451628812588751,8.450400786008686
19,4.180272116325796,4.1791782709769905
20,3.277095760218799,3.2759368773549795
21,9.48097713617608,9.479958604089916
22,5.260840247850865,5.259634564165026
23,1.9467898663133383,1.9457515142858028
24,4.996727773919702,4.99556181114167
25,9.775953790638596,9.774889800697565
26,9.725200571119785,9.724134888034314
27,4.9243820128031075,4.923182216938585
28,3.616499795112759,3.6154101956635714
29,9.675369389820844,9.674357757903636
30,9.600543089676648,9.59947606595233
31,5.546666409354657,5.545400925911963
32,9.533358871005476,9.532346368767321
33,6.7433324651792645,6.742089303676039
34,5.480414976365864,5.479199177119881
35,0.011014718096703291,0.00988495908677578
36,9.678968434222043,9.678029572125524
37,9.721284676808864,9.720206204801798
38,4.838478107005358,4.83721046987921
39,9.883773745968938,9.882765579037368
40,9.701048930175602,9.69996750401333
41,9.477763245813549,9.47689079400152
42,3.61671422701329,3.61549642495811
43,4.567590584978461,4.5663568787276745
44,9.687390355858952,9.686205824371427
45,9.909916773904115,9.908809008076787
46,2.091111402027309,2.090006018988788
47,4.012157573830336,4.011072611901909
48,0.00975258881226182,0.008847788907587528
49,9.60591091029346,9.604843765031546
50,2.12767216283828,2.1265262183733284
51,9.53370110783726,9.532633761875331
52,9.757891859859228,9.756836181972176
53,9.692928117699921,9.69183529401198
54,3.694015330635011,3.6928474130108953
55,9.442427668254822,9.44142696307972
56,3.4059283998794854,3.4048066940158606
57,8.634029995650053,8.632825945038348
58,9.495887436904013,9.494868994690478
59,5.040168501902372,5.039012363180518
60,9.570958837866783,9.569943950977176
61,9.694634809158742,9.693474404048175
62,5.628044079057872,5.626755360048264
63,9.416897603310645,9.415860070846975
64,9.490377793088555,9.489309145137668
65,9.755466380156577,9.75437461817637
66,6.509715792723,6.508391952142119
67,9.59038433386013,9.5893663931638
68,4.972593352198601,4.971423464361578
69,9.661643172148615,9.660615420900285
70,9.647512018680573,9.64642606023699
71,8.194125764071941,8.192804771941155
72,5.870987003203481,5.8698169672861695
73,4.325857612770051,4.324756240937859
74,9.803338545840234,9.802351646125317
75,9.47941802535206,9.478341900743544
76,4.2267524702474475,4.225613290909678
77,9.51106710312888,9.510107844136655
78,0.010865184012800455,0.00963815301656723
79,1.9678392983041704,1.9667388969101012
80,9.52396496804431,9.522964817006141
81,1.9461521292105317,1.945040849968791
82,6.281789836008102,6.280651027802378
83,0.009994958993047476,0.00893153389915824
84,9.787581434939057,9.78661641664803
85,9.923194321803749,9.922065778169781
86,5.224587027914822,5.223366616759449
87,4.044462514575571,4.0433343118056655
88,9.337278672959656,9.33619629777968
89,9.482564411591738,9.481469999067485
90,1.9672365062870085,1.9661048678681254
91,5.384593368973583,5.383446607738733
92,9.814620265737176,9.813587044831365
93,9.658557674847543,9.657451294362545
94,3.4505710531957448,3.449412602931261
95,8.287308763712645,8.286049765069038
96,9.511773020029068,9.51065551256761
97,7.2422441598027945,7.241529506165534
98,6.24700645590201,6.245776039082557
99,3.9369143252260983,3.93579491507262
100,5.499196476768702,5.498009304050356
101,3.638392568100244,3.6372766019776464
102,10.02642675396055,10.025270659010857
103,1.8642386798746884,1.863567482214421
104,5.357581960968673,5.356900388374925
105,4.913606010377407,4.91257497202605
106,3.5540364626795053,3.552850762847811
107,6.838026673067361,6.836798348929733
108,3.5542959519661963,3.553138874936849
109,4.383623798377812,4.382411698345095
110,0.011043061036616564,0.009936499875038862
111,9.629184439312667,9.628194243181497
112,0.010937273036688566,0.00974604394286871
113,9.587866622954607,9.586905379779637
114,2.0405093342997134,2.039329443126917
115,4.276917444076389,4.275817812420428
116,3.2289113397710025,3.2277062498033047
117,6.590377246960998,6.58915718505159
118,3.5536116282455623,3.5524374446831644
119,3.419492144137621,3.4183103293180466
120,9.692358501721174,9.691296948119998
121,7.715618088841438,7.714254580903798
122,9.765716532245278,9.764681307133287
123,3.4440541681833565,3.442860716022551
124,9.462951975874603,9.461928108241409
125,0.009765475988388062,0.008546826429665089
126,9.70808066893369,9.707082048989832
127,9.889847739133984,9.888741817791015
128,5.249329620040953,5.248082696925849
129,7.99314177967608,7.991858232300729
130,1.912762502208352,1.9116245438344777
131,9.69472662685439,9.693583579733968
132,9.573983720969409,9.572897469159216
133,9.526599284261465,9.525596437975764
134,9.433162495028228,9.432425178121775
135,6.695968687999994,6.694655244704336
136,10.095857558771968,10.094521512277424
137,9.3520214590244,9.350973343942314
