group_id,group_time_sec,llm_time_sec
0,4.761053144990001,4.758929842006182
1,4.4927151940064505,4.491512811975554
2,4.481243334012106,4.480339930014452
3,4.476120250998065,4.475345048995223
4,4.4863457969913725,4.484975603001658
5,4.469699404988205,4.468032035976648
6,4.462878091988387,4.461245304002659
7,4.477059510012623,4.4753822260245215
8,4.464074390009046,4.4624317590205465
9,4.526093577005668,4.524355033005122
10,4.480134233017452,4.478454537020298
11,4.466013680008473,4.464355586998863
12,4.4791489519993775,4.477521830005571
13,4.476069416006794,4.4744554279895965
14,4.489471439999761,4.487801576993661
15,4.472350482014008,4.47073268701206
16,4.520653018000303,4.518838159012375
17,4.491618888016092,4.48981730901869
18,4.489242147014011,4.487496761983493
19,4.480111239012331,4.478392602002714
20,4.477183133014478,4.475487301999237
21,4.463655027997447,4.461993708013324
22,4.461349920020439,4.459686257003341
23,4.481405601021834,4.479764232004527
24,4.523928935988806,4.522234315983951
25,4.477091081003891,4.4754217700101435
26,4.476335468003526,4.474677102989517
27,4.485443065990694,4.4837512010126375
28,4.46692327799974,4.465286154998466
29,4.4682550670113415,4.466590031981468
30,4.485973386996193,4.484294621011941
31,4.465157041995553,4.4634499340027105
32,4.461913406994427,4.460853869997663
33,4.477491903991904,4.476813007000601
34,4.481989820022136,4.480551645014202
35,4.497233064001193,4.495459297002526
36,4.471858906006673,4.4701522100076545
37,4.471948969992809,4.4701776769943535
38,4.51632129601785,4.514355652005179
39,4.741733656992437,4.739962865016423
40,4.803465778008103,4.801672100991709
41,4.481628652982181,4.479928735992871
42,4.472623545007082,4.47147109900834
43,4.547795460006455,4.546343104011612
44,4.5835967019957025,4.5817518580006436
45,4.468105256994022,4.466422236990184
46,4.490816334990086,4.489518571004737
47,4.511937039002078,4.510374868987128
48,4.47261486199568,4.4709270340099465
49,4.494292532996042,4.493239806004567
50,4.491965434979647,4.490591165988008
51,4.510415380005725,4.508707942994079
52,4.503048564016353,4.501336780987913
53,4.505792715004645,4.504003856010968
54,4.479667094012257,4.477965525991749
55,4.50021754699992,4.499097488995176
56,4.486799250997137,4.48584947900963
57,4.508374328986974,4.506880742992507
58,4.4679425560170785,4.4663281879911665
59,4.485796341003152,4.483915644988883
60,4.504043897002703,4.502879061998101
61,4.818947836989537,4.81747093499871
62,4.518529719003709,4.516777254000772
63,4.473476207989734,4.471775020996574
64,4.512169167021057,4.5103868980077095
65,4.492692125000758,4.491423884988762
66,4.571871635998832,4.570967862004181
67,4.58688196199364,4.586064628005261
68,4.492506574024446,4.4916906020080205
69,4.497226001985837,4.496505974006141
70,4.534716578986263,4.533298124006251
71,4.471347771002911,4.469695236010011
72,4.470127826993121,4.468510204984341
73,4.500172443018528,4.49845872700098
74,4.4761723580013495,4.474469527020119
75,4.4729913189949,4.471268527995562
76,4.824437778006541,4.822664953011554
77,4.531352599005913,4.529677090991754
78,4.473086654004874,4.47144040899002
79,4.476943256973755,4.475181709014578
80,4.489954977994785,4.4881567349948455
81,4.5094331829750445,4.507698856003117
82,4.537944473006064,4.535950457007857
83,4.492585181986215,4.490830633993028
84,4.474197197007015,4.4725350190128665
85,4.4841302419954445,4.482216005009832
86,4.47164008000982,4.469977921020472
87,4.49448562899488,4.492776230006712
88,4.481914577016141,4.480256765993545
89,4.476026553980773,4.474283663992537
90,0.0038198099937289953,0.002018602011958137
91,0.00296586100012064,0.001274529000511393
92,0.0028704479918815196,0.0012600969930645078
93,0.0030404730059672147,0.0014959090040065348
94,0.0026775290025398135,0.0011204879847355187
95,0.0025872840196825564,0.001063563016941771
96,0.0026129119796678424,0.00109435900230892
97,0.0026883360114879906,0.001122149988077581
98,0.0029256510024424642,0.001383902010275051
99,0.002618310012621805,0.001075370004400611
100,0.0025592310121282935,0.0010150200105272233
101,0.0025291570054832846,0.0010370220115873963
102,0.002526392025174573,0.0010108440183103085
103,0.003532189002726227,0.002043770015006885
104,0.0026055710040964186,0.001070732978405431
105,0.0025842989853117615,0.0010346689959987998
106,0.002552432008087635,0.0010359710140619427
107,0.002553683996666223,0.0010030920093413442
108,0.0028476640000008047,0.00131956601398997
109,0.002586312999483198,0.0010520350188016891
110,0.0024806950241327286,0.0009819109982345253
111,0.0025356759724672884,0.0009950599924195558
112,0.0025501780037302524,0.0009971130057238042
113,0.002898099017329514,0.00134441300178878
