row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,cluster,true_label
15047,age,1,,,0.9516910289538042,0.9970631373888634,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,6.0,0.1276595744680851,-1.0,46.0,40.0,3.8501476017100584,3.713572066704308,0.0,207.0,175.0,0,1
10155,age,1,,,0.7496371829170452,0.9518806356790701,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,6.0,0.10909090909090909,-1.0,54.0,48.0,4.007333185232471,3.8918202981106265,0.0,243.0,216.0,0,1
13865,age,1,,,0.572840067634881,0.9733423239912219,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,8.0,0.125,-1.0,63.0,55.0,4.1588830833596715,4.02535169073515,0.0,282.0,248.0,0,1
8635,age,0,,,0.4674041636905134,0.8045856801051436,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,54.0,0.75,-1.0,71.0,17.0,4.276666119016055,2.8903717578961645,0.0,311.0,60.0,0,0
8362,age,1,,,0.8254073751808298,0.8170108680753368,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,7.0,0.1320754716981132,-1.0,52.0,45.0,3.970291913552122,3.828641396489095,0.0,234.0,203.0,0,1
15828,age,0,,,0.4926608944451083,0.7876422419639713,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,1.0,0.05,-1.0,19.0,18.0,2.995732273553991,2.9444389791664403,0.0,66.0,62.0,0,0
8511,age,0,,,0.4168907021813236,0.7679878537202111,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,36.0,0.6923076923076923,-1.0,51.0,15.0,3.9512437185814275,2.772588722239781,0.0,230.0,58.0,0,0
1703,age,1,,,0.5980967983894758,0.8940470334905345,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,5.0,0.08333333333333333,-1.0,59.0,54.0,4.0943445622221,4.007333185232471,0.0,268.0,243.0,0,1
7106,age,0,,,0.13906666388077982,0.870552132601442,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,36.0,0.8780487804878049,-1.0,40.0,4.0,3.713572066704308,1.6094379124341003,0.0,175.0,174.0,0,0
18895,age,1,,,0.9516910289538042,0.938551797674681,3,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,6.0,0.1276595744680851,-1.0,46.0,40.0,3.8501476017100584,3.713572066704308,0.0,207.0,175.0,0,1
1590,age,0,,,0.1895801253899697,0.6410250239156916,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,63.0,0.9,-1.0,69.0,6.0,4.248495242049359,1.9459101490553132,0.0,305.0,272.0,0,0
