chunk_id,chunk_time_sec,llm_time_sec
0,2.097791316002258,2.096821536993957
1,1.20999085099902,1.2090215219941456
2,0.7312368220009375,0.7304111389967147
3,2.1308261819940526,2.1300726379995467
4,4.021109756009537,4.020224413994583
5,2.550831846005167,2.5495413450116757
6,3.4399394119973294,3.438171040994348
7,3.0234321559983073,3.0218052870040992
8,2.708555304998299,2.706950469990261
9,2.1086379010084784,2.1070321740116924
10,4.076305153997964,4.07468385399261
11,3.064105291006854,3.062483269997756
12,4.024710700992728,4.023507809994044
13,1.625283182002022,1.6241103369975463
14,3.9421496920112986,3.940964207999059
15,4.448263701007818,4.447050356000545
16,4.5290774930035695,4.527866852004081
17,5.4548987169982865,5.453688255001907
18,3.1552903069969034,3.153978743008338
19,1.0307350040093297,1.03000204100681
20,3.958084513011272,3.9568999700131826
21,3.6165652660129126,3.614932358992519
22,2.6095607570023276,2.607947921002051
23,4.913101830999949,4.911476847002632
24,5.330224218996591,5.329026847990463
25,4.966761025003507,4.965540007993695
26,3.1872398530103965,3.1856315820041345
27,2.110753881992423,2.109135397011414
28,0.5936767919920385,0.5923983590037096
29,4.149605412996607,4.148306779999984
30,2.5955405569984578,2.593925555993337
31,4.947902305997559,4.946377031999873
32,3.0656751620117575,3.064161595000769
33,1.6121298319922062,1.6104909860005137
34,5.474568749006721,5.47321169701172
35,3.9810573470022064,3.9797045510058524
36,3.973126411990961,3.9715187230031006
37,3.6348269999871263,3.633585792995291
38,6.388257113998407,6.387034504994517
39,6.319306267003412,6.318087393010501
40,5.0973158209963,5.096553723997204
41,1.3882614639878739,1.3874179039994488
42,3.3029084729932947,3.3020449730101973
43,2.950085296994075,2.9493294010026148
44,2.5983430329943076,2.597154845003388
45,4.488674687003368,4.487461741999141
46,2.9064298370067263,2.905638356009149
47,3.2673881219961913,3.2662059730064357
48,4.053936046999297,4.052601780000259
49,4.927931610000087,4.926946598003269
50,2.6391626270051347,2.63787020300515
51,2.602386395999929,2.6007323270023335
52,3.4889352390018757,3.487274551007431
53,3.97759717599547,3.9759042789955856
54,3.4987059389968636,3.497493453993229
55,5.190471174006234,5.189253781994921
56,2.786083516009967,2.7842889160092454
57,1.7899360209994484,1.7882816509954864
58,2.527086104004411,2.525863123999443
59,2.06847963501059,2.067287622994627
60,4.480016640998656,4.478373748002923
61,4.699780584007385,4.697621085011633
62,3.935353346998454,3.9334854269982316
63,3.836335166997742,3.834496980998665
64,3.5692942189925816,3.5676939519908046
65,3.0490562920022057,3.0478577189933276
66,3.0360686519998126,3.034813543999917
67,3.9467198019992793,3.945526967989281
68,1.6134985000098823,1.612336302001495
69,2.5613189329887973,2.5596987750031985
70,4.595907583003282,4.594294387003174
71,3.0658225640072487,3.0642035490018316
72,4.989289725999697,4.9876501399994595
73,3.0402896760060685,3.0386815469973953
74,3.0707464769948274,3.0695682740042685
75,3.0858241509995423,3.084668142008013
76,3.983047431000159,3.9814118909998797
77,2.546067082002992,2.544496458998765
78,3.0263060989964288,3.0246753460087348
79,7.700132104000659,7.698484213993652
80,5.495388130002539,5.493724407002446
81,4.994926740997471,4.993718693003757
82,3.615944781995495,3.6147879119962454
83,3.990465877999668,3.988863175996812
84,3.9533427940041292,3.9521744459925685
85,4.256632131990045,4.255464785994263
86,1.1594105520052835,1.15782484599913
87,2.5195109189953655,2.5179278869909467
88,2.7543418550048955,2.7527716430049622
89,4.201393727998948,4.199512688006507
90,3.2945079229975818,3.293193485995289
91,2.1081402049894677,2.1068859369988786
92,3.539609476007172,3.538001858003554
93,5.468990277993726,5.467364611991798
94,3.6458915160037577,3.644256417013821
95,4.042898004991002,4.041725540999323
96,3.0658494980016258,3.0651163949951297
97,3.796688386995811,3.7955595789971994
98,2.0997715959965717,2.0989053529920056
