chunk_id,chunk_time_sec,llm_time_sec
0,33.940661599393934,33.934593591839075
1,20.66539654508233,20.6594043020159
2,15.279039256740361,15.273481966927648
3,6.662872711196542,6.657168198842555
4,19.567421287298203,19.561615453101695
5,27.384557286743075,27.37894277088344
6,21.604396036826074,21.595810877159238
7,22.011786011978984,22.005978075321764
8,16.897393980063498,16.891563668847084
9,17.124165614601225,17.118487222120166
10,34.842849512118846,34.83679354330525
11,11.801804022863507,11.796131217852235
12,16.889798982068896,16.884280970320106
13,9.692404079716653,9.686865656170994
14,27.97767520090565,27.971959391143173
15,8.954137412831187,8.948695502709597
16,18.23035635612905,18.224720916710794
17,24.407312314026058,24.40149935800582
18,9.897987665142864,9.892505105119199
19,20.21716126706451,20.211508970707655
20,12.20787637680769,12.20232094777748
21,14.337533868849277,14.331908624153584
22,7.359552136156708,7.3541138507425785
23,29.48099344735965,29.475214411970228
24,26.479851712938398,26.47411054512486
25,20.83012974401936,20.824517528992146
26,20.488741100300103,20.483031427953392
27,16.141992155928165,16.136319358833134
28,33.35994271701202,33.35404661577195
29,29.189500155858696,29.1836164239794
30,30.625288956798613,30.619273498188704
31,25.472227445803583,25.46628276305273
32,26.636466739233583,26.63066627178341
33,34.326541249174625,34.32044047117233
34,9.172217127867043,9.166696751024574
35,32.99113260069862,32.98512869793922
36,21.71836326410994,21.712744208052754
37,27.692385173868388,27.686593580059707
38,20.061478771734983,20.055661679711193
39,7.81435346417129,7.808902428951114
40,26.000271555036306,25.994507191237062
41,20.41715661995113,20.411362731363624
42,14.249188493005931,14.243539861869067
43,18.88819153001532,18.882445513736457
44,29.655796219129115,29.649973948020488
45,23.073911459185183,23.06822681473568
46,15.647657732013613,15.640357694588602
47,25.846030190121382,25.83918296173215
48,27.150823553092778,27.145039769355208
49,25.84337466210127,25.837550388183445
50,10.766285482794046,10.76073097391054
51,29.493415521923453,29.48714126413688
52,15.364200065843761,15.358509692829102
53,25.37580205872655,25.370147249195725
54,28.196743733249605,28.190936394035816
55,19.740340257063508,19.73456304334104
56,19.488651250954717,19.482765438966453
57,27.198624588083476,27.192663179710507
58,24.59318115701899,24.587377874646336
59,20.75494373589754,20.74926934670657
60,28.02075914805755,28.014961272012442
61,11.07057109195739,11.065060257911682
62,28.21580765582621,28.210028380155563
63,27.786198568996042,27.780337969772518
64,24.003881144803017,23.997970439959317
65,23.7167391567491,23.71082721184939
66,12.91792627517134,12.912322953343391
67,36.66797949979082,36.66208673315123
68,10.659057748038322,10.65342945791781
69,19.66635073721409,19.660747685004026
70,18.126474116928875,18.120818145107478
71,9.607916654087603,9.602364478167146
72,17.864275771193206,17.858648824039847
73,22.696764778811485,22.69114526407793
74,20.92222189391032,20.916497610975057
75,22.594387508928776,22.58868858590722
76,26.393915604799986,26.38822383293882
77,10.342651769053191,10.337115379050374
78,6.973940865136683,6.968501700088382
79,27.7947728340514,27.788857174571604
80,20.42711977707222,20.421379952225834
81,32.67724995780736,32.671278096269816
82,10.997800021898001,10.991977764293551
83,10.356616548262537,10.350669842213392
84,17.163569177966565,17.157642791979015
85,16.89752799225971,16.891734327189624
86,18.798179099801928,18.79235996492207
87,23.993368360679597,23.987554824911058
88,22.84818549407646,22.84246665984392
89,33.71762421168387,33.711754322052
90,26.888646400067955,26.882727907039225
91,28.53203723579645,28.526310610119253
92,30.98526985011995,30.97952922200784
93,19.65582312224433,19.6501709879376
94,28.80154804000631,28.795770186930895
95,27.035308983642608,27.029530049301684
96,11.301662659272552,11.296009303070605
97,16.851719109807163,16.846030310261995
98,22.48839341290295,22.482647025957704
99,17.874498322140425,17.86881412891671
100,21.6105502480641,21.604796381201595
101,22.896912256255746,22.89118378655985
102,20.995643062982708,20.990034793969244
103,35.673107808921486,35.66714000981301
104,15.859364637173712,15.853981266263872
105,38.68267533602193,38.67648066673428
106,6.101234673988074,6.095621848944575
107,16.839318059384823,16.83348453324288
108,24.894999683834612,24.889209993183613
109,28.601443646941334,28.5952834286727
