row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,cluster,true_label
11719,age,0,,,0.1434756448067679,0.946006910456797,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,45.0,1.6071428571428572,1.0,27.0,72.0,3.332204510175204,4.290459441148391,0.0,106.0,312.0,0,0
9477,age,0,,,0.1434756448067679,0.8682930075159524,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,45.0,1.6071428571428572,1.0,27.0,72.0,3.332204510175204,4.290459441148391,0.0,106.0,312.0,0,0
11127,age,0,,,0.1434756448067679,0.8495422693063881,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,45.0,1.6071428571428572,1.0,27.0,72.0,3.332204510175204,4.290459441148391,0.0,106.0,312.0,0,0
527,age,0,,,0.1434756448067679,0.8949506835247305,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,45.0,1.6071428571428572,1.0,27.0,72.0,3.332204510175204,4.290459441148391,0.0,106.0,312.0,0,0
18842,age,0,,,0.1434756448067679,0.8612897197509344,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,45.0,1.6071428571428572,1.0,27.0,72.0,3.332204510175204,4.290459441148391,0.0,106.0,312.0,0,0
19005,age,0,,,0.0,0.0909280655989575,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,288.0,8.727272727272727,1.0,32.0,320.0,3.4965075614664802,5.771441123130016,0.0,128.0,131.0,1,0
1641,age,0,,,0.0,0.0,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,400.0,8.88888888888889,1.0,44.0,444.0,3.8066624897703196,6.09807428216624,0.0,191.0,197.0,1,0
10237,age,0,,,0.0,0.0,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,490.0,8.909090909090908,1.0,54.0,544.0,4.007333185232471,6.300785794663244,0.0,243.0,247.0,1,0
14505,age,0,,,0.0,0.0,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,700.0,8.974358974358974,1.0,77.0,777.0,4.356708826689592,6.656726524178391,0.0,321.0,325.0,1,0
14046,age,0,,,0.0,0.0,2,1,0.9933547821005831,1.0,0.6296887155170798,0.0,1,0,330.0,8.91891891891892,1.0,36.0,366.0,3.6109179126442243,5.905361848054571,0.0,154.0,158.0,1,0
