row_idx,col,y_true,y_pred,delta_score
22,friends_count,-1,1,0.06107631340909947
22,name_length,-1,-1,-0.6688680474048638
25,followers_count,-1,1,0.5771570403970188
25,has_description,-1,1,7.768956044538331
27,friends_count,-1,1,0.39895890428542735
28,has_created_date,-1,1,7.768956044538335
28,has_description,-1,1,7.768956044538335
30,has_location,-1,1,8.462103225098277
35,followers_count,-1,1,3.4987224017960337
40,has_created_date,-1,1,8.462103225098279
56,has_created_date,-1,1,8.462103225098275
58,description_length,-1,-1,-0.8577472762615441
67,followers_count,-1,1,0.5556396395557819
67,friends_count,-1,-1,-0.7353562252994266
73,friends_count,-1,-1,-0.18240773026119683
73,listed_count,-1,-1,-0.06209669548053043
73,has_created_date,-1,1,7.363490936430168
75,has_description,-1,1,7.768956044538331
75,has_location,-1,1,7.768956044538331
76,followers_count,-1,1,3.7938827631239214
76,name_length,-1,-1,-0.44674676708146954
78,followers_count,-1,-1,-0.7124304622199382
78,statuses_count,-1,1,3.9919825495605306
88,statuses_count,-1,-1,-1.0952565808211379
88,name_length,-1,1,1.3199383657704864
89,statuses_count,-1,-1,-3.464335669198718
91,name_length,-1,1,0.2623125327481759
91,has_location,-1,1,7.768956044538333
105,name_length,-1,1,0.6822547393935228
133,statuses_count,-1,1,0.09904521655334975
133,has_location,-1,1,7.76895604453833
136,followers_count,-1,-1,-1.9095425048844383
136,description_length,-1,1,1.4126843553011064
136,has_location,-1,1,7.363490936430168
145,has_created_date,-1,1,7.768956044538335
145,has_description,-1,1,7.768956044538335
148,listed_count,-1,1,0.35921409045741015
153,has_created_date,-1,1,8.462103225098279
156,has_created_date,-1,1,7.768956044538331
156,has_description,-1,1,7.768956044538331
167,followers_count,-1,1,3.4492314021282624
167,has_location,-1,1,7.76895604453833
168,followers_count,-1,-1,-0.49596849379240204
168,statuses_count,-1,1,3.2632805828090685
185,followers_count,-1,-1,-0.45307456714528627
187,followers_count,-1,1,0.46989787069241373
188,name_length,-1,-1,-0.2457659398768275
203,followers_count,-1,-1,-0.24931841963418933
203,has_description,-1,1,7.363490936430168
203,has_location,-1,1,7.363490936430168
224,has_location,-1,1,8.462103225098279
227,statuses_count,-1,1,0.2496077132921748
229,listed_count,-1,1,0.27057001692238014
231,friends_count,-1,-1,-1.4373860222776003
231,name_length,-1,1,0.21712865426887973
231,has_description,-1,1,7.363490936430168
239,statuses_count,-1,-1,-3.3050535211092544
239,has_created_date,-1,1,7.363490936430166
239,name_length,-1,-1,-0.2067659881518651
243,followers_count,-1,1,0.09698783148600398
243,statuses_count,-1,1,0.04340420906359732
247,has_created_date,-1,1,8.462103225098275
255,has_created_date,-1,1,8.462103225098275
260,has_location,-1,1,8.462103225098279
263,statuses_count,-1,1,1.203093683390195
263,name_length,-1,-1,-0.49332646389949986
263,has_description,-1,1,7.363490936430168
265,friends_count,-1,1,0.22314355131420882
265,statuses_count,-1,1,1.4168209517790444
265,has_created_date,-1,1,7.363490936430166
269,has_location,-1,1,8.462103225098277
282,statuses_count,-1,1,3.9492173754361968
282,name_length,-1,-1,-0.20001205787718135
282,has_location,-1,1,7.363490936430168
286,description_length,-1,1,0.5259012861714396
294,name_length,-1,-1,-0.6951060450452777
309,name_length,-1,1,0.2237677061248604
309,has_description,-1,1,7.768956044538331
317,description_length,-1,1,0.5839843789523798
322,followers_count,-1,1,0.07558749449314917
325,has_created_date,-1,1,8.462103225098275
328,statuses_count,-1,1,2.3800604051623377
336,friends_count,-1,1,0.21823578903232743
336,has_created_date,-1,1,7.363490936430167
336,name_length,-1,1,0.6749798766044961
337,friends_count,-1,1,0.37795582560820584
340,has_created_date,-1,1,7.768956044538331
340,description_length,-1,1,0.004919386799816294
351,friends_count,-1,-1,-0.4685721474178539
