chunk_id,chunk_time_sec,llm_time_sec
0,4.0654758809978375,4.06466165400343
1,4.4419330820092,4.441043630009517
2,1.1339452550018905,1.1326508540078066
3,3.948773670999799,3.94760721399507
4,7.501303875003941,7.500594686993281
5,6.405561354011297,6.4048435620061355
6,7.505314823996741,7.5045974329987075
7,4.728037157008657,4.726885690994095
8,4.61506645900954,4.613497714992263
9,3.9588129089970607,3.9572300129948417
10,7.68929479700455,7.687796138008707
11,5.757906448998256,5.756318787010969
12,7.635022803005995,7.633429952998995
13,3.051430222010822,3.0498510520119453
14,7.7057424539962085,7.704119207002805
15,8.423521206001169,8.42191087899846
16,8.142778676003218,8.141214389004745
17,10.410796533993562,10.409602594998432
18,5.603729780006688,5.603022854993469
19,2.141667709001922,2.140551017000689
20,8.285418660991127,8.28382755399798
21,6.8950676179956645,6.893470672992407
22,4.870716724006343,4.869450626996695
23,9.413735536989407,9.412887319005677
24,10.627771218991256,10.62659146200167
25,9.644153718996677,9.642486266995547
26,5.53619843100023,5.534910021000542
27,3.8720821629976854,3.8712698289891705
28,1.3355999689956661,1.334377567996853
29,6.9793016659969,6.97773630800657
30,4.654662136003026,4.65308693399129
31,8.755451595003251,8.754275623010471
32,5.800024484997266,5.799299792997772
33,3.0827241869992577,3.082016261003446
34,8.613903796998784,8.613157512998441
35,7.485913978001918,7.485168847008026
36,7.380580484998063,7.379400186997373
37,6.749027365993243,6.747399974992732
38,12.931763505999697,12.930535606006742
39,12.183112407001317,12.182376139011467
40,9.434977286000503,9.434245373995509
41,2.1691426409961423,2.168428574994323
42,5.570190286001889,5.568676515991683
43,6.111111308011459,6.109514611991472
44,4.806473467004253,4.80490631700377
45,8.478745822008932,8.477582730003633
46,5.482907209996483,5.482178792008199
47,5.742581098995288,5.741414292002446
48,7.565701580999303,7.564402334013721
49,9.572843690009904,9.571559415999218
50,5.106365961008123,5.104767552998965
51,5.706010869005695,5.7047470760007855
52,6.434841070993571,6.433558690012433
53,7.8433379769994644,7.842142537003383
54,6.749199996003881,6.748484779003775
55,8.396845506009413,8.396118660995853
56,3.6577423399867257,3.6565829440078232
57,3.7516307269979734,3.749912660001428
58,5.768808429987985,5.767187739998917
59,3.9883875499945134,3.9867958329996327
60,8.159422844997607,8.157789555989439
61,9.43117587499728,9.429956399006187
62,7.96936288899451,7.968641553001362
63,7.186319041007664,7.185142058995552
64,7.082372524004313,7.080763371006469
65,6.794045158007066,6.792439590994036
66,5.7742230919975555,5.772604515004787
67,6.6136274009913905,6.612445781996939
68,4.054107690011733,4.053284028996131
69,4.897408503995393,4.896226033990388
70,7.520499453996308,7.519188652004232
71,5.401811147996341,5.400209457002347
72,9.1788184580073,9.1775131530012
73,5.846206186004565,5.845444469989161
74,5.744494226004463,5.743334501006757
75,5.714727139988099,5.713539992997539
76,7.547549662995152,7.546384620000026
77,4.825195911995252,4.823577725997893
78,5.736887887003832,5.73524963100499
79,15.311610639007995,15.309952513998724
80,12.355765269996482,12.354096417999244
81,9.78138052301074,9.77976162500272
82,6.437653611006681,6.436060924010235
83,7.932820000001811,7.931200171995442
84,7.325930086997687,7.324333224998554
85,7.541839045996312,7.5401990480022505
86,2.1698517229961,2.1682841629954055
87,4.965910675004125,4.964323566004168
88,4.716572282995912,4.714975840994157
89,8.467485141009092,8.466294939993531
90,5.409133819004637,5.408413174998714
91,4.232138163992204,4.231007412003237
92,6.748449249003897,6.74682800899609
93,8.458210176991997,8.456534194992855
94,6.274379136011703,6.272750174000976
95,7.627069244001177,7.625449957005912
96,5.83575565800129,5.834142249004799
97,6.191764229006367,6.190167394990567
98,3.7443472660088446,3.743450846988708
