row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,cluster,true_label
1834,name_length,1,,,0.8367903204322379,0.672584076575165,1,0,0.05488506488971768,1.0,0.5154488871919416,1.0,0,0,2.0,0.14285714285714285,-1.0,13.0,11.0,2.6390573296152584,2.4849066497880004,15.0,3.0,1.0,0,0
4253,description_length,1,,,0.5214475568172723,0.9505234528478635,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,20.0,0.8,-1.0,24.0,4.0,3.2188758248682006,1.6094379124341003,13.0,114.0,131.0,0,0
1168,name_length,1,,,0.5670039871813715,0.7633528474256143,3,1,0.05488506488971768,1.0,0.5154488871919416,1.0,0,0,3.0,0.3,-1.0,9.0,6.0,2.302585092994046,1.9459101490553132,15.0,49.0,46.0,0,1
853,description_length,0,,,0.4973711998991541,0.5739321802798032,1,0,0.06787413775226048,1.0,0.4969483926610518,1.0,0,0,15.0,0.9375,-1.0,15.0,0.0,2.772588722239781,0.0,13.0,57.0,0.0,0,0
4656,name_length,0,,,0.40513218723085176,0.5234639530351409,1,0,0.05488506488971768,1.0,0.5154488871919416,1.0,0,0,2.0,0.3333333333333333,-1.0,5.0,3.0,1.791759469228055,1.3862943611198906,15.0,43.0,21.0,0,0
3762,listed_count,1,,,0.9563134630368435,0.967637759195219,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,587.0,0.7997275204359673,-1.0,733.0,146.0,6.598509028614515,4.990432586778736,5.0,1113.0,195.0,1,0
1104,friends_count,1,,,0.9609917526629204,0.9922353813365055,1,0,0.08200057385972465,1.0,0.5579620350082458,1.0,0,0,2852.0,0.662177850011609,-1.0,4306.0,1454.0,8.36799688505411,7.282761179605593,2.0,1622.0,415.0,1,0
2491,statuses_count,1,,,0.9109614181689719,0.8363678519697557,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,7668.0,0.17672274717676884,1.0,43389.0,51057.0,10.677984278792396,10.840717520423938,4.0,2294.0,2563.0,1,0
1007,listed_count,1,,,0.9216944615530682,0.8906728820828214,1,0,0.5343905056730891,1.0,0.29763341977485813,1.0,0,0,313.0,0.0665532638741229,-1.0,4702.0,4389.0,8.455955881945048,8.387084506069217,5.0,857.0,817.0,1,0
4587,statuses_count,1,,,0.7852013129264793,0.9581714734708396,1,0,0.07545764109244776,1.0,0.4110671525949188,1.0,0,0,7140.0,0.08745391521624635,1.0,81642.0,88782.0,11.310111362941436,11.393950469211568,4.0,3298.0,3431.0,1,0
