feature,importance
h7_gain_direction,0.2011670087116517
h6_column_importance,0.19157220894301394
h5_error_count,0.16911947999990493
h5_codependent_flag,0.11564642862726524
h3_distribution_score,0.10752350435557709
h1_plausible,0.06826971715924449
h4_coherence_score,0.04789070169765277
h2_is_obfuscation,0.036056497988140875
h2_min_edit_distance,0.020432273081844015
h7_comprehensibility,0.017456527709414207
h8_is_majority_value,0.009080398481350149
h8_is_sensitive,0.008807460892256576
h7_mutability,0.006977792352684058
