group_id,group_time_sec,llm_time_sec
0,0.2082235631532967,0.20683339517563581
1,0.14240919891744852,0.14195333514362574
2,0.1327851638197899,0.132424452342093
3,0.1566400141455233,0.15629049902781844
4,0.14762975135818124,0.147274537011981
5,0.16787968622520566,0.1674392051063478
6,0.15309230471029878,0.1526853940449655
7,0.1364530730061233,0.13608616311103106
8,0.14530386729165912,0.144963005091995
9,0.20441624522209167,0.204058937728405
10,0.13717934396117926,0.13680946873500943
11,0.17177186300978065,0.171403419226408
12,0.13288142764940858,0.13253615982830524
13,0.1371989930048585,0.13686070498079062
14,0.13386412523686886,0.13349847495555878
15,0.14365184493362904,0.14330551587045193
16,0.177873516920954,0.17752485303208232
17,0.14129491476342082,0.14096020301803946
18,0.15199325466528535,0.15162658412009478
19,0.1319286683574319,0.13154398882761598
20,0.14961843797937036,0.14927112590521574
21,0.13549564499408007,0.1351281232200563
22,0.14605840016156435,0.14571840967983007
23,0.1317099193111062,0.13130860589444637
24,0.14001171896234155,0.13963402109220624
25,0.14601052785292268,0.14561685780063272
26,0.14744005631655455,0.14704534271731973
27,0.143064402975142,0.14269074192270637
28,0.13004580000415444,0.12968117184937
29,0.14707891317084432,0.14672019518911839
30,0.13751474814489484,0.13715845299884677
31,0.15361229702830315,0.15320577565580606
32,0.13955268915742636,0.13917723530903459
33,0.1350578679703176,0.13466584915295243
34,0.20891207829117775,0.2084962730295956
35,0.1595604713074863,0.15917179686948657
36,0.1426778631284833,0.14232211792841554
37,0.135127161629498,0.1347678117454052
38,0.13725813291966915,0.13690247805789113
39,0.15411553205922246,0.15375723503530025
40,0.14991475315764546,0.1495654582977295
41,0.13745069224387407,0.13709542760625482
42,0.13353153504431248,0.13317610183730721
43,0.14806087827309966,0.14770027622580528
44,0.14835695270448923,0.14798568608239293
45,0.13151952298358083,0.13116981741040945
46,0.14321940671652555,0.1428436920978129
47,0.14736819826066494,0.14700233796611428
48,0.13549611624330282,0.13514162320643663
49,0.14863875601440668,0.1482893913052976
50,0.13377898698672652,0.13340144976973534
51,0.14991398202255368,0.149587731808424
52,0.13386912178248167,0.1334923068061471
53,0.1483101132325828,0.14794941106811166
54,0.13331425795331597,0.1329565611667931
55,0.13342391373589635,0.13308793911710382
56,0.1304135019890964,0.1300608622841537
57,0.13146499078720808,0.13110047299414873
58,0.13878207094967365,0.13844512635841966
59,0.13099111011251807,0.13061513472348452
60,0.13606926705688238,0.13572702324017882
61,0.13952211290597916,0.13918165070936084
62,0.15385376010090113,0.15346607705578208
63,0.13743972592055798,0.13707649009302258
64,0.13883233722299337,0.13848620699718595
65,0.1364733842201531,0.13613655837252736
66,0.13603841001167893,0.1356743136420846
67,0.13441229797899723,0.13402424473315477
68,0.16218154691159725,0.16182936914265156
69,0.13435040600597858,0.13399688433855772
70,0.15614219708368182,0.15580426901578903
71,0.1636712453328073,0.16331487987190485
72,0.16001629503443837,0.15966377640143037
73,0.16428536782041192,0.16391697386279702
74,0.12952302396297455,0.12915081484243274
75,0.1313895578496158,0.13101177010685205
76,0.1378007079474628,0.13744588429108262
77,0.14485755702480674,0.1445016418583691
78,0.13489012606441975,0.1345613719895482
79,0.13374292198568583,0.1333763226866722
80,0.13407698506489396,0.13373437011614442
81,0.1369696999900043,0.13662585336714983
82,0.1367440801113844,0.13639010908082128
83,0.13104726374149323,0.1307107494212687
84,0.13659043004736304,0.13622777489945292
85,0.14010756323114038,0.1397747420705855
86,0.15926346415653825,0.15891489200294018
87,0.14252535393461585,0.14218583377078176
88,0.138244834728539,0.1378765720874071
89,0.14702126709744334,0.14666156703606248
90,0.13555953092873096,0.13514241529628634
91,0.1359856710769236,0.13558354694396257
92,0.13467514282092452,0.13420038018375635
93,0.13842501491308212,0.13800799939781427
94,0.14514917507767677,0.1447672718204558
95,0.14320554630830884,0.1428111530840397
96,0.13195316400378942,0.13156468095257878
97,0.13449513306841254,0.1341016013175249
98,0.17546725319698453,0.1750859199091792
99,0.14325945684686303,0.14283826388418674
100,0.1575427302159369,0.15712377103045583
101,0.17073278175666928,0.17036600084975362
102,0.11766137881204486,0.11718010576441884
103,0.16465450217947364,0.16424169205129147
104,0.16277635097503662,0.16235964512452483
105,0.13336217077448964,0.13294349191710353
106,0.13452447671443224,0.13416309421882033
107,0.16848648665472865,0.1681226110085845
108,0.14399471133947372,0.14363574190065265
109,0.16676062485203147,0.16640124609693885
110,0.1443811310455203,0.14400898199528456
111,0.1516680968925357,0.1513098180294037
112,0.1351507268846035,0.1348075121641159
113,0.1325364108197391,0.13215033058077097
114,0.1321892188861966,0.13183644926175475
115,0.16278169909492135,0.16242186864838004
116,0.14450678089633584,0.1441553132608533
117,0.13451392110437155,0.13415671419352293
118,0.20635975385084748,0.2059809952042997
119,0.13754253927618265,0.1371833300217986
120,0.1384960119612515,0.13813575124368072
121,0.1545091439038515,0.1541565041989088
122,0.1408812440931797,0.14049824001267552
123,0.14110119501128793,0.14074061391875148
124,0.13011628482490778,0.12975595379248261
125,0.13400385528802872,0.13365095481276512
126,0.13254937017336488,0.13221195293590426
127,0.1439941399730742,0.14363500056788325
128,0.14302759896963835,0.14266469376161695
129,0.13306467421352863,0.13270745798945427
130,0.13097004825249314,0.13061130931600928
131,0.1452736221253872,0.14490866381675005
132,0.1408065832220018,0.1404352248646319
133,0.14314482500776649,0.14279054198414087
134,0.14339109463617206,0.14303084276616573
135,0.13268736703321338,0.13234777702018619
136,0.1385428630746901,0.1382034830749035
137,0.13555912068113685,0.13519754773005843
138,0.1377842929214239,0.13743518805131316
139,0.13513102801516652,0.13477450190111995
140,0.13579343305900693,0.1354450793005526
141,0.1632717759348452,0.1629265765659511
142,0.14770700689405203,0.14733320474624634
143,0.1378132370300591,0.13747444795444608
144,0.14454565895721316,0.14416890311986208
145,0.13347893673926592,0.13311797380447388
146,0.11605347273871303,0.11568576097488403
147,0.15758728794753551,0.15721967536956072
148,0.14123140089213848,0.1408946248702705
149,0.13503662589937449,0.13466721074655652
150,0.1419253428466618,0.1415725126862526
151,0.1317806951701641,0.13141770055517554
152,0.13968572905287147,0.13931209780275822
153,0.14158997917547822,0.14123449521139264
154,0.14549417328089476,0.1451411829330027
155,0.15218329010531306,0.151818772777915
156,0.16032678168267012,0.1599804819561541
157,0.14905407978221774,0.14871816616505384
158,0.13559403410181403,0.13525529531762004
159,0.14755762182176113,0.14721545903012156
160,0.13412641920149326,0.13375672372058034
161,0.13046394800767303,0.13012721203267574
162,0.13707406679168344,0.13676897808909416
163,0.11734352121129632,0.11697951378300786
164,0.15926423575729132,0.1589096738025546
165,0.14428668981418014,0.14388170186430216
166,0.15426789177581668,0.1538282218389213
167,0.13057152973487973,0.1301627759821713
168,0.15202877903357148,0.15162463206797838
169,0.1314964280463755,0.13112204615026712
170,0.16700602415949106,0.166614705696702
171,0.14615147095173597,0.14576528128236532
172,0.16876482591032982,0.1683734878897667
173,0.13407295942306519,0.13370318291708827
174,0.14359301840886474,0.14319951692596078
175,0.1613746457733214,0.16100159473717213
176,0.13663034001365304,0.13627277268096805
177,0.1334001081995666,0.13304295111447573
178,0.13944522803649306,0.13908465579152107
179,0.13837692281231284,0.13802315201610327
180,0.14819987770169973,0.1478527756407857
181,0.16398397507146,0.16361387912184
182,0.15086174523457885,0.15048141404986382
183,0.1362106087617576,0.13584199594333768
184,0.14227623026818037,0.14192326040938497
185,0.13150691520422697,0.13114488124847412
186,0.1501270616427064,0.14977272972464561
187,0.14434460597112775,0.14398371521383524
188,0.1403276133351028,0.13997156778350472
189,0.1414917721413076,0.14115111995488405
190,0.13431599410250783,0.1339601785875857
191,0.14418891305103898,0.1438523270189762
192,0.147846938110888,0.14749814430251718
193,0.13237289525568485,0.13202251913025975
194,0.13855129480361938,0.13818522542715073
195,0.1339033436961472,0.1335342195816338
196,0.13397461082786322,0.13339819619432092
197,0.15711841266602278,0.15659700008109212
198,0.1202608929015696,0.11981075722724199
199,0.14860220160335302,0.14822260104119778
200,0.13267238531261683,0.13231319561600685
201,0.14290411304682493,0.14252487383782864
202,0.13292230013757944,0.13253657100722194
203,0.14709464693441987,0.146717872004956
204,0.14131810097023845,0.1409412552602589
205,0.14140340918675065,0.14104447001591325
206,0.14317335793748498,0.1427992363460362
207,0.13508385699242353,0.13474400714039803
208,0.13995902007445693,0.13960950495675206
209,0.15319721307605505,0.15286358213052154
210,0.1416321420110762,0.14129230193793774
211,0.1441614618524909,0.14379968820139766
212,0.1363077349960804,0.1359556159004569
213,0.13084930693730712,0.13048179494217038
214,0.13669573795050383,0.13630361901596189
215,0.13361116498708725,0.1332524069584906
216,0.13841158570721745,0.13804416358470917
217,0.13851153617724776,0.13778142910450697
218,0.13937870785593987,0.13902701856568456
219,0.14113476499915123,0.14077348308637738
220,0.13089394429698586,0.13053274201229215
221,0.1602766769938171,0.1599364960566163
222,0.13148793578147888,0.131135705858469
223,0.14779065316542983,0.14741680212318897
224,0.1339448573999107,0.13357111485674977
225,0.13527747802436352,0.13492499897256494
226,0.14711505826562643,0.14676072588190436
227,0.1443864800967276,0.14401540206745267
228,0.13699092157185078,0.13665286405012012
229,0.14395496109500527,0.14360621804371476
230,0.1315563591197133,0.13119274284690619
231,0.13527967175468802,0.1348770773038268
232,0.13922511786222458,0.13885267777368426
233,0.13792456360533834,0.13754814909771085
234,0.13402552669867873,0.13364432472735643
235,0.14833199605345726,0.14796037832275033
236,0.1399131710641086,0.13951065624132752
237,0.13626645412296057,0.13586788484826684
238,0.15340830059722066,0.15304758865386248
239,0.1398933408781886,0.1395349930971861
240,0.13552278699353337,0.13516747299581766
241,0.1386595480144024,0.1382945692166686
242,0.1332170432433486,0.1328601073473692
243,0.13398489728569984,0.13362596789374948
244,0.14087489526718855,0.14051169995218515
245,0.13923544296994805,0.13884824188426137
246,0.13956980500370264,0.1392238261178136
247,0.14390159072354436,0.14353747526183724
248,0.14028394734486938,0.13991576479747891
249,0.13318884000182152,0.13283574068918824
250,0.13290008762851357,0.13253976590931416
251,0.13946717092767358,0.13909554295241833
252,0.13157949410378933,0.13121158117428422
253,0.14014275604858994,0.13980245497077703
254,0.13637216202914715,0.1360358470119536
255,0.14459419203922153,0.14423920819535851
256,0.13380025932565331,0.13346962304785848
257,0.138304574880749,0.13796833995729685
258,0.13837330834940076,0.1380011485889554
259,0.14232654590159655,0.14198831794783473
260,0.1346039972268045,0.1342540211044252
261,0.13784284191206098,0.13749466789886355
262,0.14949012594297528,0.14914076123386621
263,0.13099677907302976,0.13063253136351705
264,0.15086698392406106,0.15049947192892432
265,0.14124739542603493,0.140855367295444
266,0.13573888083919883,0.135400693397969
267,0.1654818649403751,0.16510997712612152
268,0.1358834388665855,0.13552749436348677
269,0.1324288798496127,0.13209139183163643
270,0.1323467157781124,0.1319776908494532
271,0.11577676795423031,0.1154404729604721
272,0.15887867799028754,0.15854349406436086
273,0.1298758750781417,0.12949045561254025
274,0.13746733823791146,0.1371114430949092
275,0.13381376024335623,0.13345836475491524
276,0.13455009600147605,0.13418129226192832
277,0.1410401538014412,0.14069627691060305
278,0.14039308205246925,0.1400531311519444
279,0.1412574197165668,0.14086807519197464
280,0.13380446610972285,0.13345896592363715
281,0.1393427043221891,0.13900358509272337
282,0.15336472587659955,0.15300979185849428
283,0.136024781037122,0.13565133977681398
284,0.13849232718348503,0.1381438341923058
285,0.1328328661620617,0.1325026899576187
286,0.14467642595991492,0.14432761119678617
287,0.14620301825925708,0.14583607716485858
288,0.15375948883593082,0.1534187258221209
289,0.13220189791172743,0.13185132201761007
290,0.14040368795394897,0.1400074129924178
291,0.12421660404652357,0.1238061678595841
292,0.13371045514941216,0.133356261998415
293,0.13422194216400385,0.13387851603329182
294,0.13445489201694727,0.13408225309103727
295,0.14739621011540294,0.14704725611954927
296,0.1465200250968337,0.14575687842443585
297,0.13384677888825536,0.13347632298246026
298,0.13240719679743052,0.13206279883161187
299,0.13572540087625384,0.13536670291796327
300,0.13865101616829634,0.1382865379564464
301,0.13815796375274658,0.1378088602796197
302,0.1456776992417872,0.14530966710299253
303,0.1532873292453587,0.152944294270128
304,0.13868881203234196,0.13833828596398234
305,0.13291318668052554,0.13256336096674204
306,0.14906054083257914,0.14869587309658527
307,0.13429482281208038,0.13391844695433974
308,0.13362167216837406,0.13323436910286546
309,0.14265458891168237,0.14229675102978945
310,0.13223100174218416,0.13186546275392175
311,0.14048480987548828,0.14011609507724643
312,0.13970632990822196,0.1393469306640327
313,0.13938546925783157,0.13901297934353352
314,0.14068505074828863,0.14033377263695002
315,0.13707976508885622,0.13673921395093203
316,0.13471081713214517,0.13434939505532384
317,0.1343806111253798,0.13404184160754085
318,0.14139592833817005,0.1410357770510018
319,0.14146445086225867,0.14110257802531123
320,0.13772975141182542,0.13736026594415307
321,0.1328960917890072,0.13254554476588964
322,0.13695111172273755,0.13660059496760368
323,0.1448726300150156,0.14451782684773207
324,0.13338204054161906,0.13303742418065667
325,0.1359025272540748,0.1355333928950131
326,0.1482587563805282,0.14788020681589842
327,0.13202688517048955,0.1316206157207489
328,0.13928143307566643,0.13889541290700436
329,0.13651411468163133,0.1361511000432074
330,0.1347565557807684,0.1343783582560718
331,0.13372019911184907,0.1333677596412599
332,0.14722338085994124,0.1468701814301312
333,0.14302274212241173,0.1426723748445511
334,0.11010340694338083,0.10974779212847352
335,0.10173158207908273,0.1014007250778377
336,0.13822519592940807,0.13787198532372713
337,0.14259362826123834,0.14223994594067335
338,0.13590382924303412,0.1355542242527008
339,0.13760836981236935,0.13726469315588474
340,0.1455215848982334,0.14515132876113057
341,0.13561419397592545,0.1352483737282455
342,0.1355744544416666,0.13521075900644064
343,0.16533229080960155,0.1649812231771648
344,0.13453719625249505,0.13418440567329526
345,0.1529880603775382,0.1526081790216267
346,0.14016283582895994,0.1397203910164535
347,0.11137502593919635,0.11102114524692297
348,0.14090591203421354,0.14055053796619177
349,0.14304761914536357,0.1426981440745294
350,0.14186670491471887,0.1414941563270986
351,0.1472738073207438,0.14689583983272314
352,0.14458076236769557,0.1442363648675382
353,0.15057802014052868,0.15021613705903292
354,0.13657500687986612,0.1362344748340547
355,0.14232513401657343,0.14199575874954462
356,0.10272277100011706,0.1023701811209321
357,0.13586793513968587,0.13561868108808994
358,0.14012705301865935,0.13987169926986098
359,0.15586649300530553,0.15560629311949015
360,0.13623341405764222,0.1359298280440271
361,0.14832366397604346,0.1480362918227911
362,0.14741078298538923,0.1471348782069981
