chunk_id,chunk_time_sec,llm_time_sec
0,3.5956666989950463,3.5943830289907055
1,4.285221099999035,4.284413375004078
2,1.1764579039881937,1.1755693580053048
3,3.5610800169961294,3.5602138940012082
4,6.660346443997696,6.659390747008729
5,4.279610476995003,4.278271214003325
6,6.54813078600273,6.546550400002161
7,5.158091713994509,5.156941163993906
8,4.213887088000774,4.212762427006965
9,3.5080865470081335,3.50653130900173
10,6.638030800997512,6.6368890939920675
11,5.012780883000232,5.011624363003648
12,6.545113511994714,6.543978956993669
13,2.695452968997415,2.694311511993874
14,6.550862612988567,6.549006301996997
15,7.355671938988962,7.35407427699829
16,7.442727854009718,7.441127758997027
17,9.024843095990946,9.023233446991071
18,5.0208098650036845,5.019685193998157
19,1.8903654809982982,1.889251206011977
20,6.537687214993639,6.536105496998061
21,5.986734639009228,5.9851532820030116
22,4.24104788400291,4.239506325990078
23,8.114861628011568,8.113291355999536
24,8.89028929900087,8.888641682991874
25,8.200185199995758,8.19848744799674
26,5.064192637990345,5.062595316994702
27,4.249089079996338,4.247508414002368
28,1.1155634789902251,1.1140333990042564
29,3.456759997003246,3.4551779790053843
30,4.2107621309987735,4.209197258998756
31,9.762154015988926,9.760536484012846
32,4.958059069002047,4.956479425003636
33,2.671332519996213,2.6697687989944825
34,7.6097260789974825,7.608110731001943
35,6.639118567996775,6.637552443004097
36,6.489849648991367,6.488726430994575
37,5.776919133000774,5.77616697299527
38,10.758882531998097,10.75801254399994
39,10.397039627991035,10.395827987013035
40,8.097318601998268,8.095737245006603
41,1.929228446999332,1.9281277320114896
42,5.035725830006413,5.034585657005664
43,4.89131843400537,4.889759280005819
44,4.257306426996365,4.255738029998611
45,7.340704899994307,7.339124644000549
46,4.319821848999709,4.318235063998145
47,5.0949515539978165,5.093811458995333
48,6.680200373011758,6.678718323993962
49,8.046033702004934,8.044207396989805
50,4.223735328996554,4.222166499996092
51,4.265133839013288,4.26357487498899
52,5.718914410987054,5.71735552699829
53,6.465737357997568,6.464487930003088
54,5.7340988390060375,5.732846926999628
55,8.14596534500015,8.144806753000012
56,3.4786104850063566,3.4778989359911066
57,3.477110703010112,3.476289017009549
58,4.180271499993978,4.179072106999229
59,3.421287064993521,3.4197421119897626
60,7.411566971000866,7.40996517300664
61,7.364904139001737,7.363272397007677
62,6.657001432002289,6.6554020769981435
63,5.908685025002342,5.9075414660037495
64,5.800332539991359,5.799165385004017
65,5.697529384997324,5.696377422995283
66,5.719134529994335,5.717748136987211
67,6.504980682992027,6.503403852999327
68,3.408918181012268,3.407347900996683
69,4.304534894996323,4.3029535679961555
70,6.536240442001144,6.534630181005923
71,5.080949313007295,5.079384960990865
72,8.149443510003039,8.148278548993403
73,5.013979511990328,5.012369983000099
74,4.995096858998295,4.993372906988952
75,5.051842692002538,5.050691100987024
76,6.532848065995495,6.532017066987464
77,4.207285813012277,4.206475565006258
78,5.050602820003405,5.049885692002135
79,11.912162092005019,11.910984952992294
80,9.176218560998677,9.174583232001169
81,9.086584087999654,9.084962610999355
82,5.931702173009398,5.930565845003002
83,8.80758360499749,8.80642110700137
84,6.428895550998277,6.4277508499944815
85,6.473555677002878,6.472399628997664
86,1.9232069379941095,1.9216641189996153
87,4.20554033901135,4.2039675939886365
88,4.294185097009176,4.29260637400148
89,7.278685814002529,7.277525268989848
90,5.076142368998262,5.074979690005421
91,3.3886053589958465,3.3874766520020785
92,5.688722402002895,5.6875277560029645
93,8.174666279010125,8.17305029000272
94,6.605919777008239,6.604756437998731
95,5.853614841995295,5.852452295002877
96,4.987052292999579,4.985221780996653
97,5.643224322004244,5.6416354040120495
98,3.4674929519969737,3.466871398006333
