row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,cluster,true_label
7844,hours-per-week,1,,,0.8008135374937443,0.6755951411313812,3,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,8.0,0.1951219512195122,1.0,40.0,48.0,3.713572066704308,3.8918202981106265,12.0,143.0,175.0,0,1
9983,hours-per-week,1,,,0.8840614710597898,0.992752860295704,2,0,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,5.0,0.12195121951219512,1.0,40.0,45.0,3.713572066704308,3.828641396489095,12.0,143.0,166.0,0,1
8739,hours-per-week,1,,,0.9950587158145173,0.8973957589233881,2,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,1.0,0.024390243902439025,1.0,40.0,41.0,3.713572066704308,3.7376696182833684,12.0,143.0,148.0,0,0
1721,hours-per-week,0,,,0.005966081392935529,0.8737471977830537,2,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,45.0,0.8823529411764706,-1.0,50.0,5.0,3.9318256327243257,1.791759469228055,12.0,185.0,183.0,0,0
15226,hours-per-week,0,,,0.005966081392935529,0.6481322959361542,2,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,45.0,0.8823529411764706,-1.0,50.0,5.0,3.9318256327243257,1.791759469228055,12.0,185.0,183.0,0,0
18949,hours-per-week,1,,,0.8008135374937443,0.9877942910243436,2,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,1.0,0.020833333333333332,1.0,47.0,48.0,3.871201010907891,3.8918202981106265,12.0,173.0,175.0,0,0
12606,hours-per-week,1,,,0.9950587158145173,0.987031434213365,3,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,1.0,0.024390243902439025,1.0,40.0,41.0,3.713572066704308,3.7376696182833684,12.0,143.0,148.0,0,0
13795,hours-per-week,1,,,0.8840614710597898,0.997902143769809,3,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,5.0,0.12195121951219512,1.0,40.0,45.0,3.713572066704308,3.828641396489095,12.0,143.0,166.0,0,1
5482,hours-per-week,1,,,0.8384454170533915,0.8123372244992821,3,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,1.0,0.027777777777777776,0.0,35.0,35.0,3.58351893845611,3.58351893845611,12.0,126.0,13.0,0,0
8715,hours-per-week,1,,,0.6996988611099821,0.9565171617742239,2,1,0.6083589120586981,1.0,0.5622520469003432,0.3,0,0,10.0,0.47619047619047616,1.0,20.0,30.0,3.044522437723423,3.4339872044851463,12.0,72.0,105.0,0,1
