chunk_id,chunk_time_sec,llm_time_sec
0,7.860950117988978,7.859752315998776
1,6.869433636005851,6.868246429992723
2,5.850949451996712,5.850081907003187
3,8.790330447998713,8.789170586998807
4,11.622624686002382,11.621034160998533
5,12.627687202999368,12.62608539199573
6,10.403128459991422,10.401956619010889
7,10.231078284006799,10.230360749992542
8,7.671526628997526,7.670391653999104
9,7.214767018987914,7.213642198999878
10,11.230641476009623,11.229464738004026
11,11.496325180996791,11.494982983000227
12,10.76985592598794,10.768516893003834
13,7.6829458069987595,7.681806645996403
14,9.546133987998473,9.545421230999636
15,12.012265860001207,12.01147116899665
16,10.612246024000342,10.611063547999947
17,14.003403524009627,14.001782275998266
18,7.0215970130084315,7.0200214850046905
19,4.507837145007215,4.506324039000901
20,12.311716497002635,12.310113066007034
21,10.990548462010338,10.988963518990204
22,8.502805297001032,8.501680447996478
23,12.425501003992395,12.424346460000379
24,14.565171477996046,14.563568888988812
25,12.461679847998312,12.460499025997706
26,9.325233786992612,9.32449384899519
27,6.545552062001661,6.544850692996988
28,4.256848777004052,4.255726702991524
29,26.901624027988873,26.899838823999744
30,9.059255931002554,9.057672111011925
31,15.468662373008556,15.467433869009255
32,9.551885905006202,9.550702299005934
33,6.024443034009892,6.0228805060032755
34,13.18669989099726,13.185106927994639
35,10.488670569000533,10.487512652005535
36,9.398316899998463,9.397150019009132
37,8.996930720997625,8.99534264500835
38,15.999247614003252,15.997597833993495
39,12.623455852997722,12.621831442011171
40,10.228134620003402,10.226307703997009
41,8.158833157998743,8.157259063998936
42,10.127137034010957,10.12553663100698
43,11.664677374996245,11.663515473002917
44,7.949419989003218,7.948666051990585
45,11.468024211993907,11.466844152993872
46,11.13090839299548,11.129298956002458
47,10.575369034006144,10.573564003003412
48,14.499826185987331,14.498189527002978
49,12.942448207992129,12.94115165299445
50,8.367712610008311,8.366893854996306
51,31.964711103995796,31.963557455004775
52,10.940392568998504,10.938790391999646
53,12.767686662991764,12.76605045600445
54,9.665616774000227,9.66401617199881
55,14.114282713999273,14.11264686800132
56,11.256849173994851,11.255592129004071
57,8.550644069997361,8.549381346005248
58,10.419834460990387,10.418219586994383
59,5.685270710004261,5.683682215996669
60,13.024651543004438,13.023480046002078
61,13.782440652998048,13.781249617997673
62,10.614920681997319,10.613308813000913
63,8.892333734998829,8.890717409012723
64,9.305427400002372,9.303590752999298
65,9.438496100003249,9.43686950999836
66,13.14452117298788,13.142876475001685
67,9.502843394002412,9.501250774002983
68,7.74329473200487,7.741697164005018
69,8.424654844013276,8.423058979999041
70,12.579219765000744,12.578034247999312
71,8.361343434997252,8.36017565500515
72,15.054298135990393,15.052661840993096
73,9.150730836001458,9.148944674991071
74,12.306601949007018,12.30483438599913
75,9.17382950699539,9.172664680998423
76,11.227124903001823,11.225967930993647
77,7.488239787009661,7.487078716992983
78,9.29565640600049,9.294490088999737
79,15.990367962993332,15.98869370999455
80,16.03259657199669,16.03094805800356
81,13.107752198004164,13.106105577011476
82,9.201932487994782,9.200770919007482
83,10.999935757994535,10.998754447995452
84,16.104347594999126,16.103177372002392
85,12.152218721006648,12.151017620999482
86,6.066759028006345,6.065631390010822
87,7.231587564005167,7.229994683992118
88,9.450959604000673,9.449789581005462
89,10.917311833996791,10.916121300993836
90,11.773567499010824,11.771970895002596
91,8.30106002400862,8.299507966003148
92,11.791065893994528,11.7894642809988
93,9.954323445999762,9.952697216009255
94,9.896435324000777,9.894795102998614
95,9.567487189007807,9.565697583006113
96,9.426277514998219,9.42467804599437
97,9.024690278994967,9.0235268779943
98,7.461255365997204,7.460603113999241
