row_idx,col_name,h1_plausible,h2_min_edit_distance,h2_is_obfuscation,h3_distribution_score,h4_coherence_score,h5_error_count,h5_codependent_flag,h6_column_importance,h7_mutability,h7_gain_direction,h7_comprehensibility,h8_is_sensitive,h8_is_majority_value,stat_change_magnitude,stat_relative_change,stat_change_direction,stat_original_magnitude,stat_new_magnitude,stat_original_log,stat_new_log,stat_feature_name_encoded,stat_original_value_encoded,stat_new_value_encoded,cluster,true_label
35999,age,1,,,0.5927588094103804,0.7409922822938965,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,11.0,0.3235294117647059,-1.0,33.0,22.0,3.5263605246161616,3.1354942159291497,0.0,24.0,12.0,0,0
21940,age,1,,,0.6656948936214435,0.8842423608017412,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,12.0,0.3157894736842105,-1.0,37.0,25.0,3.6375861597263857,3.258096538021482,0.0,28.0,15.0,0,0
32013,age,1,,,0.7872550339732156,0.6266816135856161,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,8.0,0.20512820512820512,-1.0,38.0,30.0,3.6635616461296463,3.4339872044851463,0.0,29.0,21.0,0,0
1819,age,1,,,0.7143189497621524,0.47909062360783605,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,10.0,0.2631578947368421,-1.0,37.0,27.0,3.6375861597263857,3.332204510175204,0.0,28.0,17.0,0,0
48604,age,1,,,0.519822725199317,0.4495241932626143,1,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,13.0,0.3939393939393939,-1.0,32.0,19.0,3.4965075614664802,2.995732273553991,0.0,23.0,9.0,0,0
37970,age,1,,,0.9453126572528859,0.9334393574610012,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.5,1.0,27.0,41.0,3.332204510175204,3.7376696182833684,0.0,17.0,33.0,1,1
4302,age,1,,,0.9331272023953421,0.969613619710457,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.6086956521739131,1.0,22.0,36.0,3.1354942159291497,3.6109179126442243,0.0,12.0,27.0,1,1
20093,age,1,,,0.9696246853232403,0.8683256854119807,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.5185185185185185,1.0,26.0,40.0,3.295836866004329,3.713572066704308,0.0,16.0,32.0,1,1
29674,age,1,,,0.9574392304656965,0.9855302951002175,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.5833333333333334,1.0,23.0,37.0,3.1780538303479458,3.6375861597263857,0.0,13.0,28.0,1,1
28199,age,1,,,0.9453126572528859,0.7540150167037005,2,0,0.6330627701966957,1.0,0.637973857781612,0.0,1,0,14.0,0.5,1.0,27.0,41.0,3.332204510175204,3.7376696182833684,0.0,17.0,33.0,1,1
