chunk_idx,chunk_time_sec,llm_time_sec
0,9.424245999194682,9.42208299599588
1,7.60670322785154,7.605112687218934
2,5.667107229121029,5.665282966103405
3,0.7838189243339002,0.7823486239649355
4,0.7819733279757202,0.7798933698795736
5,2.0213676700368524,2.0190152637660503
6,6.4161529671400785,6.413712516892701
7,6.616211534012109,6.613695451058447
8,3.4909219541586936,3.488581756129861
9,5.6627453793771565,5.660283327102661
10,5.87295246263966,5.870521337725222
11,4.660318553913385,4.657908129971474
12,3.8510501249693334,3.848650366999209
13,3.548533871304244,3.5462287249974906
14,8.42769113369286,8.425177494995296
15,11.30553345195949,11.302970479242504
16,2.070485385134816,2.0681954021565616
17,0.7830805513076484,0.7810063729993999
18,3.6863773679360747,3.683995376341045
19,2.283438036683947,2.281209156382829
20,10.588311336003244,10.585758888162673
21,1.959252004045993,1.9569695522077382
22,0.9171512350440025,0.9151151850819588
23,3.5859554181806743,3.5835592760704458
24,7.172467263881117,7.170095609035343
25,4.328912839759141,4.326593182981014
26,3.5008588060736656,3.4986760639585555
27,0.7927367077209055,0.7907550381496549
28,7.159636961296201,7.157084562815726
29,4.694571936037391,4.692247150931507
30,1.9612937807105482,1.9592044013552368
31,4.264193121809512,4.261982199270278
32,0.9826003550551832,0.980537423864007
33,9.761079011950642,9.758443931117654
34,2.259990692138672,2.257784856017679
35,0.011805647052824497,0.010333593934774399
36,0.7724447879008949,0.7712030517868698
37,5.649885064922273,5.64816349837929
38,2.1553294681943953,2.153099836781621
39,4.470942873973399,4.469407775904983
40,6.538573502097279,6.53608809504658
41,8.835757524240762,8.833075963892043
42,4.585769421886653,4.583384616766125
43,0.012582202907651663,0.01038788491860032
44,9.708343353122473,9.706124288029969
45,7.081620276905596,7.079939651768655
46,8.476215529255569,8.473703494295478
47,8.505109446123242,8.502569417003542
48,0.013582827057689428,0.011111142113804817
49,0.7706084880046546,0.7685453961603343
50,0.012672258075326681,0.010264439042657614
51,4.430290214717388,4.428029517177492
52,5.756396839860827,5.754868842661381
53,8.749671795871109,8.747985510155559
54,3.8274109517224133,3.825123623944819
55,0.010709027294069529,0.008382158819586039
56,0.7746987631544471,0.772626297082752
57,3.726057769265026,3.7238727346993983
58,5.9579978082329035,5.955454966053367
59,5.7725620851852,5.770148307085037
60,4.345551032107323,4.343135342001915
61,0.7891274220310152,0.7870406256988645
62,11.062968894373626,11.06047327304259
63,3.8172957110218704,3.8157653217203915
64,7.620818078983575,7.618344381917268
65,3.709975607227534,3.7076790551654994
66,4.374133237637579,4.372589266858995
67,8.784894354641438,8.782336610835046
68,4.309341817162931,4.30698342109099
69,7.097987501882017,7.095499583054334
70,5.734123807866126,5.731721027288586
71,7.138068122789264,7.135618151165545
72,0.7829938619397581,0.7809382830746472
73,7.095537137240171,7.092872752808034
74,7.862422939855605,7.860029843170196
75,2.1988429040648043,2.197365755215287
76,8.395008457358927,8.392534818965942
77,5.912267873995006,5.90975891193375
78,6.011429985053837,6.009092831984162
79,4.40359438303858,4.402028969954699
80,8.412211360875517,8.409805094823241
81,4.456719947047532,4.455196616705507
82,9.77307379618287,9.770515851210803
83,2.2600249317474663,2.2576475790701807
84,8.34475393500179,8.342346818186343
85,11.46078530792147,11.458816029131413
86,3.7200271538458765,3.7177397459745407
87,0.7855032770894468,0.783482990693301
88,4.67778491275385,4.675422342028469
89,5.858535377308726,5.8560641231015325
90,0.01289836410433054,0.010633499827235937
91,8.613214564044029,8.610916571225971
92,3.208731070160866,3.206392335239798
93,8.458392135798931,8.455851478967816
94,4.443458527792245,4.441130840219557
95,4.689396905712783,4.687796160113066
96,7.288088453002274,7.285593644250184
97,2.0210001091472805,2.0187021871097386
98,3.605560038704425,3.6031780391931534
99,4.405641234945506,4.4032393847592175
100,4.735887422226369,4.73353983508423
101,3.2619860521517694,3.259606004226953
102,3.493570842780173,3.491161722689867
103,3.5466436338610947,3.5442465119995177
104,6.070643954910338,6.068297018297017
105,1.961295250337571,1.95964501099661
106,4.416967563331127,4.414513206109405
107,5.675563958007842,5.673154366668314
108,2.0403740191832185,2.03805039729923
109,5.992349972017109,5.989846639800817
110,0.7890646499581635,0.7869941182434559
111,3.6083027073182166,3.60579392593354
112,4.360215198714286,4.357821552082896
113,0.010556722991168499,0.008130887988954782
114,4.806535005103797,4.804093325976282
115,1.9689922179095447,1.9667255221866071
116,0.013237182050943375,0.010881731752306223
117,3.2466649510897696,3.2444607480429113
118,0.7918526451103389,0.7897751932032406
119,3.5730000701732934,3.5704915300011635
120,5.552576564718038,5.5501530431210995
121,4.6506523778662086,4.64824011316523
122,0.917638448998332,0.9155908222310245
123,6.957242333330214,6.954269635956734
124,1.9796288893558085,1.9763698321767151
125,7.179642046801746,7.17725821537897
126,5.9665148803032935,5.964292330201715
127,8.60360000608489,8.602171630132943
128,7.651082281023264,7.649503089021891
129,7.653717899695039,7.6515091811306775
130,4.466445521917194,4.465011717285961
131,6.477278686128557,6.474855033680797
132,6.651550484355539,6.6491440259851515
133,4.532516700215638,4.530241230037063
134,5.041582652833313,5.0392961469478905
135,6.826104648876935,6.823856921866536
136,6.06682986067608,6.064765561837703
137,2.976776875089854,2.97450576396659
138,4.49068016000092,4.488370935898274
139,3.8192382538691163,3.8169908518902957
140,8.152876081876457,8.150511741172522
141,2.06023714505136,2.0580118233338
142,3.203872153069824,3.201776234898716
143,9.689112541731447,9.687425171025097
144,3.505533304065466,3.5033031036145985
145,4.347749003209174,4.345402628183365
146,3.7309602429158986,3.7286545811221004
147,5.668669017031789,5.666443524882197
148,8.553246507886797,8.551692286971956
149,0.8781929719261825,0.876197796780616
150,0.011409483850002289,0.009844046086072922
151,5.705463472753763,5.703355669043958
152,0.7731316043063998,0.7711216770112514
153,3.6295488569885492,3.6281545870006084
154,7.51049233507365,7.508889100980014
155,9.694778263103217,9.692346560768783
156,8.298544998280704,8.296320497989655
