group_id,group_time_sec,llm_time_sec
0,2.1008704410050996,2.0987875149876345
1,2.1149771909986157,2.1137766650062986
2,2.0918489359901287,2.0907827200135216
3,1.9964450899860822,1.9953583049937151
4,2.1067712340154685,2.105709716997808
5,2.12785449999501,2.126795204996597
6,2.0155257860023994,2.013963089993922
7,2.1426241110020783,2.1408572779910173
8,2.130003421974834,2.1286954949900974
9,2.0237991889880504,2.0227737840032205
10,2.1365631720109377,2.1355158249789383
11,2.047412407002412,2.0458655629772693
12,1.9491828299942426,1.9479126509977505
13,2.1174118609924335,2.1163450249878224
14,2.2892120860051364,2.287666032993002
15,2.085035389987752,2.0832889970042743
16,2.1240939740091562,2.121973862987943
17,2.116632370976731,2.114780581003288
18,1.9972538269939832,1.9954632580047473
19,2.1959776079747826,2.1942175249860156
20,2.1434829419886228,2.1421847699966747
21,2.136155529995449,2.1351466509804595
22,2.388449820020469,2.386931488988921
23,2.1903475940052886,2.1890706239792053
24,2.2614404299820308,2.26039273198694
25,2.135417723999126,2.134378177986946
26,2.0376644030038733,2.03618840497802
27,2.171615428000223,2.1703040459833574
28,1.9905878780118655,1.9890681950200815
29,2.140134542976739,2.138878885016311
30,2.1159947809937876,2.1144375109870452
31,2.0979084630089346,2.0960849260154646
32,1.9950765930116177,1.9933245819993317
33,2.100963689008495,2.09965966900927
34,2.075513455987675,2.0740081640251447
35,2.069690944015747,2.0683865419996437
36,1.931091036007274,1.9300528320018202
37,2.0967748049879447,2.0952525669999886
38,2.1506818239868153,2.148896052996861
39,2.1035266119870357,2.1017642350052483
40,2.5054409010044765,2.504075870005181
41,2.0747661539935507,2.0737185269827023
42,2.404126579989679,2.4025806370191276
43,2.108074438001495,2.1067904380033724
44,1.9466256549931131,1.945574313023826
45,1.9876774139993358,1.9866059409978334
46,2.109326843987219,2.108249793003779
47,2.2208901979902294,2.2193404599966016
48,1.9879178959818091,1.986654454987729
49,2.0581728119868785,2.057120578014292
50,2.018241122015752,2.017188276979141
51,2.188219895993825,2.187126781005645
52,2.1699155990208965,2.1683637980022468
53,2.469068348989822,2.46720974901109
54,2.0569004569842946,2.0556130410113838
55,2.075689092016546,2.0741515520203393
56,2.0767936919874046,2.0750138989824336
57,2.1212182590097655,2.1193711849919055
58,1.9886814689962193,1.9868833490181714
59,2.168388149002567,2.166415739018703
60,2.1045196590130217,2.1026691409933846
61,1.9792177210038062,1.9774835179850925
62,2.0990258140082005,2.097762914985651
63,2.0666067719866987,2.064932556997519
64,2.0299612849776167,2.028657855000347
65,2.0055418589909095,2.0045348929998
66,2.190127162990393,2.188554551015841
67,1.9614651529991534,1.9601186890213285
68,2.40784303098917,2.4067687340138946
69,2.4047975440043956,2.4032522320048884
70,2.2078620870015584,2.2064379359944724
71,2.048143235995667,2.04658790898975
72,1.9733895660028793,1.9716223330178764
73,2.105175942997448,2.1033675679937005
