group_id,group_time_sec,llm_time_sec
0,17.47604393027723,17.474194571375847
1,17.670157241635025,17.66862346418202
2,13.807299677282572,13.805687562562525
3,10.37246631551534,10.370858687907457
4,15.630932371132076,15.62929405644536
5,16.34377420693636,16.342141662724316
6,11.629524933174253,11.627849203534424
7,12.975778329186141,12.974136319942772
8,9.603028316050768,9.60141456965357
9,14.887853337451816,14.886245609261096
10,15.161816721782088,15.160119040869176
11,13.546431303024292,13.5447170259431
12,19.28620178345591,19.284631291404366
13,17.628106746822596,17.626435585319996
14,13.87119660153985,13.86958181206137
15,12.00132849253714,11.999706362374127
16,18.08574308268726,18.08414085023105
17,13.764396635815501,13.762781482189894
18,11.411899144761264,11.410263748839498
19,16.939247105270624,16.93755374290049
20,18.285714861005545,18.284100441262126
21,11.585173235274851,11.58358361851424
22,15.949312686920166,15.947675480507314
23,17.230931770056486,17.22932318225503
24,18.652738362550735,18.651113210245967
25,16.057856304571033,16.05622328724712
26,15.310398149304092,15.308806350454688
27,17.35770984645933,17.35609495267272
28,16.254619615152478,16.25299033895135
29,14.104911802336574,14.103282243013382
30,17.335745097137988,17.334072736091912
31,17.430149022489786,17.42860274296254
32,11.940125623717904,11.938524842262268
33,17.069707944989204,17.068077078089118
34,18.314340833574533,18.31268599163741
35,11.157726832665503,11.156101652421057
36,17.46620907075703,17.464573733508587
37,15.98717231862247,15.98554759286344
38,16.523045972920954,16.521429063752294
39,16.906033109873533,16.90447054710239
40,13.38963099848479,13.387664240784943
41,14.37109240796417,14.3693567533046
42,17.58108186069876,17.5794433420524
43,14.147420226596296,14.145813443697989
44,17.54551437497139,17.54384001158178
45,14.297895139083266,14.296285640448332
46,16.716959916055202,16.71536296326667
47,17.23021364491433,17.22844020370394
48,13.335904268547893,13.334201630204916
49,14.099037748761475,14.09742044378072
50,15.748240482062101,15.746516530402005
51,18.317237607203424,18.3156181788072
52,12.245628201402724,12.244002833031118
53,12.827167016454041,12.825512604787946
54,20.007989555597305,20.00636165216565
55,16.825635679997504,16.82402014452964
56,14.568297825753689,14.566670170985162
57,16.847923124209046,16.846323589794338
58,16.330931030213833,16.329302151687443
59,14.613469537347555,14.611838274635375
60,16.78252082783729,16.78092512767762
61,18.265631327405572,18.264009988866746
62,18.666397494263947,18.664769203402102
63,15.812954145483673,15.811291343532503
64,9.18921099230647,9.187612767331302
65,14.277943968772888,14.276343449018896
66,13.706469530239701,13.70487696211785
67,13.517748080193996,13.51611013431102
68,11.145632611587644,11.144062482751906
69,17.93864363897592,17.937043118290603
70,14.66263643372804,14.661008440889418
71,16.44235737528652,16.440768379718065
72,10.45128480810672,10.449649384245276
73,17.22635232191533,17.224756084382534
74,15.020058304071426,15.018444551154971
75,16.21930834185332,16.21772691514343
76,17.433418238535523,17.431789061054587
77,16.136899318546057,16.135295659303665
78,16.667996142990887,16.666407705284655
79,17.2440975215286,17.242406302131712
80,12.258420448750257,12.25674436148256
81,18.472795451059937,18.471149798482656
82,10.542910412885249,10.541168828494847
83,17.22567791491747,17.224025631323457
84,17.270510754548013,17.268916225992143
85,14.442245754413307,14.440519000403583
86,17.97923127748072,17.97752074804157
87,16.85911548975855,16.857406883500516
88,15.817580554634333,15.81597625091672
89,17.275755594484508,17.274146392941475
90,14.185537107288837,14.18388054613024
91,15.253996497020125,15.252207808196545
92,17.600051399320364,17.598238005302846
93,15.225368141196668,15.223588164895773
94,17.466053151525557,17.46439426485449
95,15.426711359992623,15.424992315471172
96,12.367788029834628,12.366172387264669
97,11.733198790811002,11.731508678756654
98,10.699064660817385,10.697337252087891
99,14.953115022741258,14.951373373158276
100,13.441081601195037,13.439439958892763
