group_id,group_time_sec,llm_time_sec
0,1.4763687760569155,1.474227791884914
1,0.3619431210681796,0.36046846699900925
2,0.016715950099751353,0.015116469003260136
3,0.01645578909665346,0.015493294224143028
4,0.02084689005278051,0.019355762051418424
5,0.015069748973473907,0.013353533111512661
6,0.012782756006345153,0.011527101043611765
7,0.009660128969699144,0.008197804214432836
8,0.007642030017450452,0.005335337948054075
9,0.007725735893473029,0.005589498905465007
10,0.007279796991497278,0.005602949066087604
11,0.007584953913465142,0.005870731081813574
12,0.00813295692205429,0.0060631700325757265
13,0.0063492299523204565,0.004675837932154536
14,0.006330592092126608,0.004835838917642832
15,0.006671112030744553,0.005254577146843076
16,0.00589401600882411,0.004495307104662061
17,0.006622709799557924,0.005129319150000811
18,0.005814686883240938,0.00457727094180882
19,0.005977042019367218,0.004618623061105609
20,0.0058633009903132915,0.0045450408942997456
21,0.006146335043013096,0.005116789136081934
22,0.0053386029321700335,0.004157570190727711
23,0.005196769954636693,0.004157991148531437
24,0.005238072015345097,0.003805460873991251
25,0.006123861065134406,0.004805403063073754
26,0.00591716100461781,0.004661807091906667
27,0.00546642392873764,0.004382007056847215
28,0.005014986963942647,0.004000364104285836
29,0.005367827136069536,0.003961826907470822
30,0.005906464997678995,0.004641566891223192
31,0.006139534991234541,0.004596679005771875
32,0.006048428127542138,0.004754064837470651
33,0.005372093059122562,0.004262577975168824
34,0.004876388935372233,0.003702196991071105
35,0.005211011040955782,0.004155517090111971
36,0.005330371204763651,0.00419040909036994
37,0.006064631976187229,0.004559393972158432
38,0.00554326013661921,0.004158542025834322
39,0.005827205954119563,0.004307915922254324
40,0.0067503119353204966,0.005158522864803672
41,0.0052146760281175375,0.00420310883782804
42,0.006658332888036966,0.0054068551398813725
43,0.0066494198981672525,0.005351402098312974
44,0.005262057995423675,0.004172102082520723
45,0.00526424078270793,0.0038141850382089615
46,0.005760005908086896,0.004361506085842848
47,0.004411221016198397,0.0033148149959743023
48,0.0048158178105950356,0.003775927936658263
49,0.006696059834212065,0.005274045979604125
50,0.007006885949522257,0.005467746872454882
51,0.006531352875754237,0.004937451099976897
52,0.006475749192759395,0.004888357128947973
53,0.006722409976646304,0.005158331943675876
54,0.005941067123785615,0.0043893379624933004
55,0.006393646122887731,0.004765383200719953
56,0.006242119008675218,0.004682628205046058
57,0.00631904392503202,0.005073484964668751
58,0.005422018002718687,0.004378502024337649
59,0.0059450429398566484,0.004541425965726376
60,0.007418433902785182,0.005728907883167267
61,0.006354077020660043,0.004696998978033662
62,0.006341517902910709,0.0047585631255060434
63,0.006197021109983325,0.004684170940890908
64,0.005997802130877972,0.004384070867672563
65,0.005869971122592688,0.004300273954868317
66,0.005746974842622876,0.004079753067344427
67,0.0053193538915365934,0.003779222024604678
68,0.006292775040492415,0.004636509111151099
69,0.006241146940737963,0.004718912998214364
70,0.0062463050708174706,0.00452660396695137
71,0.006373625947162509,0.0048532551154494286
72,0.006658164085820317,0.005025253165513277
73,0.0056805661879479885,0.004011691082268953
74,0.00622615497559309,0.0046282869298011065
75,0.00668859900906682,0.004780043847858906
76,0.00586167792789638,0.004179212963208556
77,0.006528458092361689,0.0049809059128165245
78,0.006321948952972889,0.004786093020811677
79,0.006245324155315757,0.00470927800051868
80,0.006075229030102491,0.004300654865801334
81,0.006879165070131421,0.0049734648782759905
82,0.006060837069526315,0.004241186194121838
83,0.007340728072449565,0.005659094080328941
84,0.006692144088447094,0.005074737127870321
85,0.007477333070710301,0.005698472959920764
86,0.007429000921547413,0.005760094849392772
