group_id,group_time_sec,llm_time_sec
0,1.9250100560020655,1.9231680140364915
1,2.4512348400894552,2.4501328649930656
2,1.6800621401052922,1.6790115400217474
3,1.6872229820583016,1.686178290983662
4,2.65830599097535,2.656750025926158
5,2.118028620025143,2.116779944859445
6,1.767201537033543,1.7662035659886897
7,1.6236302589531988,1.6221097081433982
8,2.192281740019098,2.1910217369440943
9,2.1249454270582646,2.1234343389514834
10,2.069901132956147,2.068171097896993
11,1.7357908189296722,1.7341152648441494
12,2.117463393835351,2.115724154980853
13,2.5067438210826367,2.5050253320951015
14,1.908130396855995,1.9068620309699327
15,2.167663470841944,2.1661415670532733
16,2.7381019489839673,2.736341977957636
17,2.454631229164079,2.4534967329818755
18,2.7988980910740793,2.797500672051683
19,2.1932176118716598,2.191474488005042
20,2.6423904148396105,2.640619669109583
21,1.8534006490372121,1.8516373930033296
22,2.0021473469678313,2.000935976859182
23,2.1931125971022993,2.191629810957238
24,2.332384476903826,2.3304494449403137
25,1.735522940987721,1.7335246950387955
26,1.554544819984585,1.552648917073384
27,1.9328179629519582,1.930917602032423
28,1.6368756080046296,1.6351547460071743
29,2.2774436259642243,2.275815111817792
30,2.8148557990789413,2.812970622908324
31,1.8281408220063895,1.826401483034715
32,2.0244282269850373,2.023184377932921
33,1.8070270828902721,1.8059610400814563
34,1.729125800076872,1.7276396281085908
35,2.8517588637769222,2.8500387240201235
36,2.3621633721049875,2.360894424840808
37,1.6995695368386805,1.6981148028280586
38,3.033151752082631,3.031373203964904
39,2.7873480229172856,2.7860865187831223
40,2.146670399000868,2.145171007839963
41,2.2690698069054633,2.267336165998131
42,2.795486387098208,2.794236518908292
43,2.707056950079277,2.7055588921066374
44,1.9913452789187431,1.9895372069440782
45,1.9677403448149562,1.9659825088456273
46,2.3779389879200608,2.3766584140248597
47,1.9172854989301413,1.9162272079847753
48,2.509077620925382,2.507589257089421
49,2.1033861578907818,2.1015141101088375
50,2.1705570919439197,2.16871822392568
51,2.2238588710315526,2.222110718023032
52,2.356667506042868,2.3548748078756034
53,1.6058759121224284,1.603969934163615
54,1.3894940139725804,1.387616879073903
55,2.311711359070614,2.309834473999217
56,1.859271198976785,1.8574496970977634
57,2.4893837440758944,2.487560770008713
58,2.0863443498965353,2.0846192419994622
59,2.584137793863192,2.5822195881046355
60,2.8363047449383885,2.8344947600271553
61,2.9646442658267915,2.9629058078862727
62,2.07660206197761,2.0753225991502404
63,2.366217326838523,2.3651942489668727
64,2.863277379889041,2.8622297239489853
65,2.045017466880381,2.0439853561110795
66,1.8912572339177132,1.889713835902512
67,2.2418752661906183,2.2402095070574433
68,2.5482794139534235,2.5464955179486424
69,2.1391632531303912,2.1373994869645685
70,2.6572558688931167,2.6559576399158686
71,2.043753531994298,2.0427688809577376
72,2.2003550678491592,2.1988721219822764
73,2.266039522830397,2.2647832159418613
74,2.309601816814393,2.3080991320312023
75,1.6545337890274823,1.6532696499489248
76,2.8328140911180526,2.8310953830368817
77,1.8718791960272938,1.8706369900610298
78,1.4465322538744658,1.4448693089652807
79,2.065056825056672,2.0631270909216255
80,2.7830795848276466,2.7817669038195163
81,1.9137191220652312,1.9122426849789917
82,2.3806210111360997,2.3788373561110348
83,2.8252601518761367,2.8239988370332867
84,2.3860348381567746,2.38454881682992
85,2.1064153178595006,2.1047352568712085
86,2.488581726094708,2.487348652910441
87,2.6707251258194447,2.669222380965948
88,2.0969153482001275,2.0951141249388456
89,1.713299426017329,1.7115337681025267
90,2.722336345119402,2.7205521089490503
91,2.7314574499614537,2.7296868041157722
92,3.1006819310132414,3.0988196870312095
93,2.239827888086438,2.238066656049341
94,2.2194649789016694,2.217676887055859
95,2.6637802708428353,2.662056665169075
96,2.2359490990638733,2.234685941133648
97,2.180490710074082,2.1789621049538255
98,2.693120997864753,2.6918557670433074
99,1.7910089700017124,1.7895059639122337
100,2.4923552109394222,2.490652056178078
101,2.200890645151958,2.199176463065669
102,1.9874002388678491,1.9861162600573152
103,1.5086010319646448,1.507103533949703
104,1.9359197050798684,1.9341707408893853
105,2.2976492771413177,2.295882045989856
106,2.0971296750940382,2.095886427210644
107,2.0375226750038564,2.0364989950321615
108,2.237460870994255,2.235931957140565
109,2.6921605081297457,2.6904149390757084
110,2.6926877389196306,2.6913938759826124
111,2.4440332900267094,2.442149064037949
112,2.1669523359742016,2.165132536087185
113,2.5402449818793684,2.5389564868528396
114,1.4002846688963473,1.3987574058119208
115,2.281093525001779,2.2798038171604276
116,1.8456055321730673,1.844061303883791
117,2.073301844066009,2.0720339799299836
118,1.7909138679970056,1.7893794348929077
119,2.0466618838254362,2.0449098760727793
120,2.37835905700922,2.376594599802047
121,2.308726614108309,2.3074354350101203
122,2.0403899860102683,2.0389146108645946
123,2.6161089218221605,2.614335752092302
124,2.2644371590577066,2.2626160881482065
125,2.5079272480215877,2.5061778440140188
126,2.100723221898079,2.0994461730588228
127,2.582581585040316,2.5815532279666513
128,2.083752593025565,2.0827200098428875
129,2.58376446692273,2.5822467179968953
130,2.1454502150882035,2.143711796030402
131,2.7944767230656,2.7931980919092894
132,1.7178375259973109,1.7163438950665295
133,2.1435717919375747,2.1423231661319733
134,2.2936357671860605,2.2925933280494064
135,1.9730983609333634,1.9715602218639106
136,2.1077664960175753,2.106025923974812
137,2.071394698927179,2.069672795943916
138,1.5914373570121825,1.5897401601541787
139,2.05841254000552,2.0571773138362914
140,2.174105226062238,2.1730851309839636
141,2.670107473153621,2.6691165410447866
142,2.343066836008802,2.3415785022079945
