feature,importance
h3_distribution_score,0.1544093875701168
h2_is_obfuscation,0.12857127723607725
h4_coherence_score,0.1125969282400117
h2_min_edit_distance,0.10749955788452083
row_signal_sum,0.0958326313178346
h1_plausible,0.08506666251135726
h7_gain_direction,0.05760838117653876
h5_error_count,0.0458220678329158
cell_signal_ratio,0.03373443241920765
h6_column_importance,0.032441923822068564
cell_signal_sum,0.027294193405662102
h7_comprehensibility,0.018451745943023134
n_applicable,0.014894591869332072
signal_C9,0.01314552289482972
signal_C24,0.012123945393205049
signal_C3,0.010409524621940232
h8_is_majority_value,0.007273946236237137
signal_C23,0.006579552393589645
h7_mutability,0.006269976747699416
h8_is_sensitive,0.004324856663508328
signal_C1,0.0035863181131168555
signal_C27,0.003258439168735244
signal_C30,0.003042291641691085
h5_codependent_flag,0.002897505698458109
signal_C10,0.0028863759644332603
signal_C20,0.002418462720249453
signal_C29,0.0020764113458469568
signal_C17,0.001887835163957171
signal_C4,0.0013664179558033687
signal_C26,0.0009351618832213589
signal_C6,0.00072437660200053
signal_C13,0.0004152765871709135
signal_C11,0.00015402097563965055
signal_C2,0.0
signal_C19,0.0
signal_C15,0.0
signal_C12,0.0
signal_C14,0.0
signal_C7,0.0
signal_C8,0.0
signal_C5,0.0
signal_C18,0.0
signal_C16,0.0
signal_C21,0.0
signal_C25,0.0
signal_C22,0.0
signal_C31,0.0
signal_C28,0.0
